DMRchr	DMRstart	DMRend	chrom	start	end	celltype
chr2	213135457	213136328	chr2	213135845	213135847	[Tr]
chr2	213135457	213136328	chr2	213135851	213135853	[Tr]
chr2	213135457	213136328	chr2	213135875	213135877	[Tr]
chr2	213135457	213136328	chr2	213135907	213135909	[Tr]
chr2	213135457	213136328	chr2	213135980	213135982	[Tr]
chr2	213135457	213136328	chr2	213136002	213136004	[Tr]
chr2	213135457	213136328	chr2	213136004	213136006	[Tr]
chr2	213135457	213136328	chr2	213136009	213136011	[Tr]
chr2	213135457	213136328	chr2	213136034	213136036	[Tr]
chr2	213135457	213136328	chr2	213136042	213136044	[Tr]
chr2	213135457	213136328	chr2	213136090	213136092	[Tr]
chr2	213135457	213136328	chr2	213136152	213136154	[Tr]
chr2	213135457	213136328	chr2	213136242	213136244	[Tr]
chr2	213135457	213136328	chr2	213136262	213136264	[Tr]
chr2	213135457	213136328	chr2	213136324	213136326	[Tr]
chr2	213135457	213136328	chr2	213136326	213136328	[Tr]
chr21	31178339	31178566	chr21	31178338	31178340	[Tr]
chr21	31178339	31178566	chr21	31178344	31178346	[Tr]
chr21	31178339	31178566	chr21	31178374	31178376	[Tr]
chr21	31178339	31178566	chr21	31178397	31178399	[Tr]
chr21	31178339	31178566	chr21	31178406	31178408	[Tr]
chr21	31178339	31178566	chr21	31178430	31178432	[Tr]
chr21	31178339	31178566	chr21	31178454	31178456	[Tr]
chr21	31178339	31178566	chr21	31178495	31178497	[Tr]
chr21	31178339	31178566	chr21	31178526	31178528	[Tr]
chr21	31178339	31178566	chr21	31178540	31178542	[Tr]
chr21	31178339	31178566	chr21	31178556	31178558	[Tr]
chr21	31178339	31178566	chr21	31178564	31178566	[Tr]
chr5	160479761	160480839	chr5	160479760	160479762	[Tr]
chr5	160479761	160480839	chr5	160479788	160479790	[Tr]
chr5	160479761	160480839	chr5	160480052	160480054	[Tr]
chr5	160479761	160480839	chr5	160480085	160480087	[Tr]
chr5	160479761	160480839	chr5	160480167	160480169	[Tr]
chr5	160479761	160480839	chr5	160480224	160480226	[Tr]
chr5	160479761	160480839	chr5	160480267	160480269	[Tr]
chr5	160479761	160480839	chr5	160480276	160480278	[Tr]
chr5	160479761	160480839	chr5	160480297	160480299	[Tr]
chr5	160479761	160480839	chr5	160480500	160480502	[Tr]
chr5	160479761	160480839	chr5	160480565	160480567	[Tr]
chr5	160479761	160480839	chr5	160480582	160480584	[Tr]
chr5	160479761	160480839	chr5	160480837	160480839	[Tr]
chr6	38937890	38938123	chr6	38937889	38937891	[Tr]
chr6	38937890	38938123	chr6	38937935	38937937	[Tr]
chr6	38937890	38938123	chr6	38937949	38937951	[Tr]
chr6	38937890	38938123	chr6	38937989	38937991	[Tr]
chr6	38937890	38938123	chr6	38938011	38938013	[Tr]
chr6	38937890	38938123	chr6	38938085	38938087	[Tr]
chr6	38937890	38938123	chr6	38938087	38938089	[Tr]
chr6	38937890	38938123	chr6	38938104	38938106	[Tr]
chr6	38937890	38938123	chr6	38938109	38938111	[Tr]
chr6	38937890	38938123	chr6	38938119	38938121	[Tr]
chr6	38937890	38938123	chr6	38938121	38938123	[Tr]
chr6	43222331	43223543	chr6	43222330	43222332	[Tr]
chr6	43222331	43223543	chr6	43222342	43222344	[Tr]
chr6	43222331	43223543	chr6	43222385	43222387	[Tr]
chr6	43222331	43223543	chr6	43222387	43222389	[Tr]
chr6	43222331	43223543	chr6	43222409	43222411	[Tr]
chr6	43222331	43223543	chr6	43222474	43222476	[Tr]
chr6	43222331	43223543	chr6	43222548	43222550	[Tr]
chr6	43222331	43223543	chr6	43222582	43222584	[Tr]
chr6	43222331	43223543	chr6	43222635	43222637	[Tr]
chr6	43222331	43223543	chr6	43222648	43222650	[Tr]
chr6	43222331	43223543	chr6	43222713	43222715	[Tr]
chr6	43222331	43223543	chr6	43222751	43222753	[Tr]
chr6	43222331	43223543	chr6	43222789	43222791	[Tr]
chr6	43222331	43223543	chr6	43222795	43222797	[Tr]
chr6	43222331	43223543	chr6	43222819	43222821	[Tr]
chr6	43222331	43223543	chr6	43222954	43222956	[Tr]
chr6	43222331	43223543	chr6	43223056	43223058	[Tr]
chr6	43222331	43223543	chr6	43223086	43223088	[Tr]
chr6	43222331	43223543	chr6	43223096	43223098	[Tr]
chr6	43222331	43223543	chr6	43223184	43223186	[Tr]
chr6	43222331	43223543	chr6	43223277	43223279	[Tr]
chr6	43222331	43223543	chr6	43223304	43223306	[Tr]
chr6	43222331	43223543	chr6	43223313	43223315	[Tr]
chr6	43222331	43223543	chr6	43223318	43223320	[Tr]
chr6	43222331	43223543	chr6	43223332	43223334	[Tr]
chr6	43222331	43223543	chr6	43223349	43223351	[Tr]
chr6	43222331	43223543	chr6	43223352	43223354	[Tr]
chr6	43222331	43223543	chr6	43223405	43223407	[Tr]
chr6	43222331	43223543	chr6	43223436	43223438	[Tr]
chr6	43222331	43223543	chr6	43223481	43223483	[Tr]
chr6	43222331	43223543	chr6	43223507	43223509	[Tr]
chr6	43222331	43223543	chr6	43223532	43223534	[Tr]
chr6	43222331	43223543	chr6	43223541	43223543	[Tr]
chrX	49260732	49260881	chrX	49260731	49260733	[Tr]
chrX	49260732	49260881	chrX	49260766	49260768	[Tr]
chrX	49260732	49260881	chrX	49260785	49260787	[Tr]
chrX	49260732	49260881	chrX	49260794	49260796	[Tr]
chrX	49260732	49260881	chrX	49260802	49260804	[Tr]
chrX	49260732	49260881	chrX	49260806	49260808	[Tr]
chrX	49260732	49260881	chrX	49260812	49260814	[Tr]
chrX	49260732	49260881	chrX	49260815	49260817	[Tr]
chrX	49260732	49260881	chrX	49260825	49260827	[Tr]
chrX	49260732	49260881	chrX	49260833	49260835	[Tr]
chrX	49260732	49260881	chrX	49260874	49260876	[Tr]
chrX	49260732	49260881	chrX	49260879	49260881	[Tr]
chrX	49261182	49262152	chrX	49261181	49261183	[Tr]
chrX	49261182	49262152	chrX	49261348	49261350	[Tr]
chrX	49261182	49262152	chrX	49261371	49261373	[Tr]
chrX	49261182	49262152	chrX	49261462	49261464	[Tr]
chrX	49261182	49262152	chrX	49261518	49261520	[Tr]
chrX	49261182	49262152	chrX	49261582	49261584	[Tr]
chrX	49261182	49262152	chrX	49261618	49261620	[Tr]
chrX	49261182	49262152	chrX	49261668	49261670	[Tr]
chrX	49261182	49262152	chrX	49261675	49261677	[Tr]
chrX	49261182	49262152	chrX	49261704	49261706	[Tr]
chrX	49261182	49262152	chrX	49261855	49261857	[Tr]
chrX	49261182	49262152	chrX	49261865	49261867	[Tr]
chrX	49261182	49262152	chrX	49261916	49261918	[Tr]
chrX	49261182	49262152	chrX	49261924	49261926	[Tr]
chrX	49261182	49262152	chrX	49261955	49261957	[Tr]
chrX	49261182	49262152	chrX	49262150	49262152	[Tr]
chrX	49263467	49264778	chrX	49263466	49263468	[Tr]
chrX	49263467	49264778	chrX	49263477	49263479	[Tr]
chrX	49263467	49264778	chrX	49263493	49263495	[Tr]
chrX	49263467	49264778	chrX	49263681	49263683	[Tr]
chrX	49263467	49264778	chrX	49263705	49263707	[Tr]
chrX	49263467	49264778	chrX	49263727	49263729	[Tr]
chrX	49263467	49264778	chrX	49263823	49263825	[Tr]
chrX	49263467	49264778	chrX	49263858	49263860	[Tr]
chrX	49263467	49264778	chrX	49263881	49263883	[Tr]
chrX	49263467	49264778	chrX	49263919	49263921	[Tr]
chrX	49263467	49264778	chrX	49263991	49263993	[Tr]
chrX	49263467	49264778	chrX	49263994	49263996	[Tr]
chrX	49263467	49264778	chrX	49264013	49264015	[Tr]
chrX	49263467	49264778	chrX	49264085	49264087	[Tr]
chrX	49263467	49264778	chrX	49264174	49264176	[Tr]
chrX	49263467	49264778	chrX	49264198	49264200	[Tr]
chrX	49263467	49264778	chrX	49264426	49264428	[Tr]
chrX	49263467	49264778	chrX	49264589	49264591	[Tr]
chrX	49263467	49264778	chrX	49264592	49264594	[Tr]
chrX	49263467	49264778	chrX	49264714	49264716	[Tr]
chrX	49263467	49264778	chrX	49264764	49264766	[Tr]
chrX	49263467	49264778	chrX	49264776	49264778	[Tr]
chr1	182088191	182088409	chr1	182088190	182088192	[m4]
chr1	182088191	182088409	chr1	182088209	182088211	[m4]
chr1	182088191	182088409	chr1	182088238	182088240	[m4]
chr1	182088191	182088409	chr1	182088351	182088353	[m4]
chr1	182088191	182088409	chr1	182088358	182088360	[m4]
chr1	182088191	182088409	chr1	182088366	182088368	[m4]
chr1	182088191	182088409	chr1	182088371	182088373	[m4]
chr1	182088191	182088409	chr1	182088396	182088398	[m4]
chr1	182088191	182088409	chr1	182088407	182088409	[m4]
chr15	60704154	60705101	chr15	60704153	60704155	[m4]
chr15	60704154	60705101	chr15	60704166	60704168	[m4]
chr15	60704154	60705101	chr15	60704188	60704190	[m4]
chr15	60704154	60705101	chr15	60704213	60704215	[m4]
chr15	60704154	60705101	chr15	60704229	60704231	[m4]
chr15	60704154	60705101	chr15	60704298	60704300	[m4]
chr15	60704154	60705101	chr15	60704332	60704334	[m4]
chr15	60704154	60705101	chr15	60704438	60704440	[m4]
chr15	60704154	60705101	chr15	60704659	60704661	[m4]
chr15	60704154	60705101	chr15	60704696	60704698	[m4]
chr15	60704154	60705101	chr15	60704708	60704710	[m4]
chr15	60704154	60705101	chr15	60704712	60704714	[m4]
chr15	60704154	60705101	chr15	60704800	60704802	[m4]
chr15	60704154	60705101	chr15	60704833	60704835	[m4]
chr15	60704154	60705101	chr15	60704972	60704974	[m4]
chr15	60704154	60705101	chr15	60704983	60704985	[m4]
chr15	60704154	60705101	chr15	60705003	60705005	[m4]
chr15	60704154	60705101	chr15	60705028	60705030	[m4]
chr15	60704154	60705101	chr15	60705045	60705047	[m4]
chr15	60704154	60705101	chr15	60705050	60705052	[m4]
chr15	60704154	60705101	chr15	60705099	60705101	[m4]
chr2	173899018	173899485	chr2	173899017	173899019	[m4]
chr2	173899018	173899485	chr2	173899197	173899199	[m4]
chr2	173899018	173899485	chr2	173899210	173899212	[m4]
chr2	173899018	173899485	chr2	173899330	173899332	[m4]
chr2	173899018	173899485	chr2	173899344	173899346	[m4]
chr2	173899018	173899485	chr2	173899351	173899353	[m4]
chr2	173899018	173899485	chr2	173899362	173899364	[m4]
chr2	173899018	173899485	chr2	173899395	173899397	[m4]
chr2	173899018	173899485	chr2	173899459	173899461	[m4]
chr2	173899018	173899485	chr2	173899483	173899485	[m4]
chr20	38779373	38779774	chr20	38779372	38779374	[m4]
chr20	38779373	38779774	chr20	38779430	38779432	[m4]
chr20	38779373	38779774	chr20	38779442	38779444	[m4]
chr20	38779373	38779774	chr20	38779460	38779462	[m4]
chr20	38779373	38779774	chr20	38779473	38779475	[m4]
chr20	38779373	38779774	chr20	38779491	38779493	[m4]
chr20	38779373	38779774	chr20	38779503	38779505	[m4]
chr20	38779373	38779774	chr20	38779511	38779513	[m4]
chr20	38779373	38779774	chr20	38779606	38779608	[m4]
chr20	38779373	38779774	chr20	38779618	38779620	[m4]
chr20	38779373	38779774	chr20	38779653	38779655	[m4]
chr20	38779373	38779774	chr20	38779689	38779691	[m4]
chr20	38779373	38779774	chr20	38779772	38779774	[m4]
chr8	11866307	11867001	chr8	11866306	11866308	[m4]
chr8	11866307	11867001	chr8	11866367	11866369	[m4]
chr8	11866307	11867001	chr8	11866380	11866382	[m4]
chr8	11866307	11867001	chr8	11866457	11866459	[m4]
chr8	11866307	11867001	chr8	11866485	11866487	[m4]
chr8	11866307	11867001	chr8	11866523	11866525	[m4]
chr8	11866307	11867001	chr8	11866551	11866553	[m4]
chr8	11866307	11867001	chr8	11866606	11866608	[m4]
chr8	11866307	11867001	chr8	11866616	11866618	[m4]
chr8	11866307	11867001	chr8	11866624	11866626	[m4]
chr8	11866307	11867001	chr8	11866633	11866635	[m4]
chr8	11866307	11867001	chr8	11866719	11866721	[m4]
chr8	11866307	11867001	chr8	11866727	11866729	[m4]
chr8	11866307	11867001	chr8	11866790	11866792	[m4]
chr8	11866307	11867001	chr8	11866807	11866809	[m4]
chr8	11866307	11867001	chr8	11866813	11866815	[m4]
chr8	11866307	11867001	chr8	11866815	11866817	[m4]
chr8	11866307	11867001	chr8	11866853	11866855	[m4]
chr8	11866307	11867001	chr8	11866871	11866873	[m4]
chr8	11866307	11867001	chr8	11866878	11866880	[m4]
chr8	11866307	11867001	chr8	11866888	11866890	[m4]
chr8	11866307	11867001	chr8	11866930	11866932	[m4]
chr8	11866307	11867001	chr8	11866999	11867001	[m4]
chr1	206932335	206932499	chr1	206932334	206932336	[DC]
chr1	206932335	206932499	chr1	206932414	206932416	[DC]
chr1	206932335	206932499	chr1	206932455	206932457	[DC]
chr1	206932335	206932499	chr1	206932458	206932460	[DC]
chr1	206932335	206932499	chr1	206932472	206932474	[DC]
chr1	206932335	206932499	chr1	206932497	206932499	[DC]
chr10	49163883	49163969	chr10	49163882	49163884	[DC]
chr10	49163883	49163969	chr10	49163916	49163918	[DC]
chr10	49163883	49163969	chr10	49163936	49163938	[DC]
chr10	49163883	49163969	chr10	49163967	49163969	[DC]
chr14	75281356	75281472	chr14	75281355	75281357	[DC]
chr14	75281356	75281472	chr14	75281392	75281394	[DC]
chr14	75281356	75281472	chr14	75281407	75281409	[DC]
chr14	75281356	75281472	chr14	75281447	75281449	[DC]
chr14	75281356	75281472	chr14	75281470	75281472	[DC]
chr18	79934315	79934423	chr18	79934314	79934316	[DC]
chr18	79934315	79934423	chr18	79934338	79934340	[DC]
chr18	79934315	79934423	chr18	79934347	79934349	[DC]
chr18	79934315	79934423	chr18	79934421	79934423	[DC]
chr19	4715690	4716192	chr19	4715689	4715691	[DC]
chr19	4715690	4716192	chr19	4715728	4715730	[DC]
chr19	4715690	4716192	chr19	4715765	4715767	[DC]
chr19	4715690	4716192	chr19	4715820	4715822	[DC]
chr19	4715690	4716192	chr19	4715834	4715836	[DC]
chr19	4715690	4716192	chr19	4715844	4715846	[DC]
chr19	4715690	4716192	chr19	4715847	4715849	[DC]
chr19	4715690	4716192	chr19	4715878	4715880	[DC]
chr19	4715690	4716192	chr19	4715884	4715886	[DC]
chr19	4715690	4716192	chr19	4715958	4715960	[DC]
chr19	4715690	4716192	chr19	4715976	4715978	[DC]
chr19	4715690	4716192	chr19	4716006	4716008	[DC]
chr19	4715690	4716192	chr19	4716018	4716020	[DC]
chr19	4715690	4716192	chr19	4716037	4716039	[DC]
chr19	4715690	4716192	chr19	4716048	4716050	[DC]
chr19	4715690	4716192	chr19	4716073	4716075	[DC]
chr19	4715690	4716192	chr19	4716101	4716103	[DC]
chr19	4715690	4716192	chr19	4716133	4716135	[DC]
chr19	4715690	4716192	chr19	4716190	4716192	[DC]
chr19	10206372	10206450	chr19	10206371	10206373	[DC]
chr19	10206372	10206450	chr19	10206395	10206397	[DC]
chr19	10206372	10206450	chr19	10206409	10206411	[DC]
chr19	10206372	10206450	chr19	10206448	10206450	[DC]
chr19	18660347	18660919	chr19	18660346	18660348	[DC]
chr19	18660347	18660919	chr19	18660368	18660370	[DC]
chr19	18660347	18660919	chr19	18660391	18660393	[DC]
chr19	18660347	18660919	chr19	18660401	18660403	[DC]
chr19	18660347	18660919	chr19	18660413	18660415	[DC]
chr19	18660347	18660919	chr19	18660424	18660426	[DC]
chr19	18660347	18660919	chr19	18660434	18660436	[DC]
chr19	18660347	18660919	chr19	18660438	18660440	[DC]
chr19	18660347	18660919	chr19	18660446	18660448	[DC]
chr19	18660347	18660919	chr19	18660453	18660455	[DC]
chr19	18660347	18660919	chr19	18660461	18660463	[DC]
chr19	18660347	18660919	chr19	18660473	18660475	[DC]
chr19	18660347	18660919	chr19	18660478	18660480	[DC]
chr19	18660347	18660919	chr19	18660492	18660494	[DC]
chr19	18660347	18660919	chr19	18660516	18660518	[DC]
chr19	18660347	18660919	chr19	18660519	18660521	[DC]
chr19	18660347	18660919	chr19	18660524	18660526	[DC]
chr19	18660347	18660919	chr19	18660528	18660530	[DC]
chr19	18660347	18660919	chr19	18660582	18660584	[DC]
chr19	18660347	18660919	chr19	18660617	18660619	[DC]
chr19	18660347	18660919	chr19	18660632	18660634	[DC]
chr19	18660347	18660919	chr19	18660646	18660648	[DC]
chr19	18660347	18660919	chr19	18660657	18660659	[DC]
chr19	18660347	18660919	chr19	18660662	18660664	[DC]
chr19	18660347	18660919	chr19	18660670	18660672	[DC]
chr19	18660347	18660919	chr19	18660764	18660766	[DC]
chr19	18660347	18660919	chr19	18660779	18660781	[DC]
chr19	18660347	18660919	chr19	18660844	18660846	[DC]
chr19	18660347	18660919	chr19	18660846	18660848	[DC]
chr19	18660347	18660919	chr19	18660859	18660861	[DC]
chr19	18660347	18660919	chr19	18660917	18660919	[DC]
chr2	60310184	60310552	chr2	60310183	60310185	[DC]
chr2	60310184	60310552	chr2	60310298	60310300	[DC]
chr2	60310184	60310552	chr2	60310303	60310305	[DC]
chr2	60310184	60310552	chr2	60310550	60310552	[DC]
chr2	96556903	96557141	chr2	96556902	96556904	[DC]
chr2	96556903	96557141	chr2	96556907	96556909	[DC]
chr2	96556903	96557141	chr2	96556945	96556947	[DC]
chr2	96556903	96557141	chr2	96556953	96556955	[DC]
chr2	96556903	96557141	chr2	96557134	96557136	[DC]
chr2	96556903	96557141	chr2	96557139	96557141	[DC]
chr2	120237590	120237828	chr2	120237589	120237591	[DC]
chr2	120237590	120237828	chr2	120237623	120237625	[DC]
chr2	120237590	120237828	chr2	120237641	120237643	[DC]
chr2	120237590	120237828	chr2	120237694	120237696	[DC]
chr2	120237590	120237828	chr2	120237776	120237778	[DC]
chr2	120237590	120237828	chr2	120237826	120237828	[DC]
chr20	23098194	23098245	chr20	23098193	23098195	[DC]
chr20	23098194	23098245	chr20	23098200	23098202	[DC]
chr20	23098194	23098245	chr20	23098241	23098243	[DC]
chr20	23098194	23098245	chr20	23098243	23098245	[DC]
chr20	47379869	47380083	chr20	47379868	47379870	[DC]
chr20	47379869	47380083	chr20	47379957	47379959	[DC]
chr20	47379869	47380083	chr20	47379967	47379969	[DC]
chr20	47379869	47380083	chr20	47380032	47380034	[DC]
chr20	47379869	47380083	chr20	47380050	47380052	[DC]
chr20	47379869	47380083	chr20	47380081	47380083	[DC]
chr21	43690247	43690435	chr21	43690246	43690248	[DC]
chr21	43690247	43690435	chr21	43690262	43690264	[DC]
chr21	43690247	43690435	chr21	43690276	43690278	[DC]
chr21	43690247	43690435	chr21	43690282	43690284	[DC]
chr21	43690247	43690435	chr21	43690340	43690342	[DC]
chr21	43690247	43690435	chr21	43690433	43690435	[DC]
chr21	43691129	43691523	chr21	43691128	43691130	[DC]
chr21	43691129	43691523	chr21	43691143	43691145	[DC]
chr21	43691129	43691523	chr21	43691161	43691163	[DC]
chr21	43691129	43691523	chr21	43691211	43691213	[DC]
