DMRchr	DMRstart	DMRend	chrom	start	end	celltype
chr2	213135457	213136328	chr2	213135845	213135847	[Tr]
chr2	213135457	213136328	chr2	213135851	213135853	[Tr]
chr2	213135457	213136328	chr2	213135875	213135877	[Tr]
chr2	213135457	213136328	chr2	213135907	213135909	[Tr]
chr2	213135457	213136328	chr2	213135980	213135982	[Tr]
chr2	213135457	213136328	chr2	213136002	213136004	[Tr]
chr2	213135457	213136328	chr2	213136004	213136006	[Tr]
chr2	213135457	213136328	chr2	213136009	213136011	[Tr]
chr2	213135457	213136328	chr2	213136034	213136036	[Tr]
chr2	213135457	213136328	chr2	213136042	213136044	[Tr]
chr2	213135457	213136328	chr2	213136090	213136092	[Tr]
chr2	213135457	213136328	chr2	213136152	213136154	[Tr]
chr2	213135457	213136328	chr2	213136242	213136244	[Tr]
chr2	213135457	213136328	chr2	213136262	213136264	[Tr]
chr2	213135457	213136328	chr2	213136324	213136326	[Tr]
chr2	213135457	213136328	chr2	213136326	213136328	[Tr]
chr21	31178339	31178566	chr21	31178338	31178340	[Tr]
chr21	31178339	31178566	chr21	31178344	31178346	[Tr]
chr21	31178339	31178566	chr21	31178374	31178376	[Tr]
chr21	31178339	31178566	chr21	31178397	31178399	[Tr]
chr21	31178339	31178566	chr21	31178406	31178408	[Tr]
chr21	31178339	31178566	chr21	31178430	31178432	[Tr]
chr21	31178339	31178566	chr21	31178454	31178456	[Tr]
chr21	31178339	31178566	chr21	31178495	31178497	[Tr]
chr21	31178339	31178566	chr21	31178526	31178528	[Tr]
chr21	31178339	31178566	chr21	31178540	31178542	[Tr]
chr21	31178339	31178566	chr21	31178556	31178558	[Tr]
chr21	31178339	31178566	chr21	31178564	31178566	[Tr]
chr5	160479761	160480839	chr5	160479760	160479762	[Tr]
chr5	160479761	160480839	chr5	160479788	160479790	[Tr]
chr5	160479761	160480839	chr5	160480052	160480054	[Tr]
chr5	160479761	160480839	chr5	160480085	160480087	[Tr]
chr5	160479761	160480839	chr5	160480167	160480169	[Tr]
chr5	160479761	160480839	chr5	160480224	160480226	[Tr]
chr5	160479761	160480839	chr5	160480267	160480269	[Tr]
chr5	160479761	160480839	chr5	160480276	160480278	[Tr]
chr5	160479761	160480839	chr5	160480297	160480299	[Tr]
chr5	160479761	160480839	chr5	160480500	160480502	[Tr]
chr5	160479761	160480839	chr5	160480565	160480567	[Tr]
chr5	160479761	160480839	chr5	160480582	160480584	[Tr]
chr5	160479761	160480839	chr5	160480837	160480839	[Tr]
chr6	38937890	38938123	chr6	38937889	38937891	[Tr]
chr6	38937890	38938123	chr6	38937935	38937937	[Tr]
chr6	38937890	38938123	chr6	38937949	38937951	[Tr]
chr6	38937890	38938123	chr6	38937989	38937991	[Tr]
chr6	38937890	38938123	chr6	38938011	38938013	[Tr]
chr6	38937890	38938123	chr6	38938085	38938087	[Tr]
chr6	38937890	38938123	chr6	38938087	38938089	[Tr]
chr6	38937890	38938123	chr6	38938104	38938106	[Tr]
chr6	38937890	38938123	chr6	38938109	38938111	[Tr]
chr6	38937890	38938123	chr6	38938119	38938121	[Tr]
chr6	38937890	38938123	chr6	38938121	38938123	[Tr]
chr6	43222331	43223543	chr6	43222330	43222332	[Tr]
chr6	43222331	43223543	chr6	43222342	43222344	[Tr]
chr6	43222331	43223543	chr6	43222385	43222387	[Tr]
chr6	43222331	43223543	chr6	43222387	43222389	[Tr]
chr6	43222331	43223543	chr6	43222409	43222411	[Tr]
chr6	43222331	43223543	chr6	43222474	43222476	[Tr]
chr6	43222331	43223543	chr6	43222548	43222550	[Tr]
chr6	43222331	43223543	chr6	43222582	43222584	[Tr]
chr6	43222331	43223543	chr6	43222635	43222637	[Tr]
chr6	43222331	43223543	chr6	43222648	43222650	[Tr]
chr6	43222331	43223543	chr6	43222713	43222715	[Tr]
chr6	43222331	43223543	chr6	43222751	43222753	[Tr]
chr6	43222331	43223543	chr6	43222789	43222791	[Tr]
chr6	43222331	43223543	chr6	43222795	43222797	[Tr]
chr6	43222331	43223543	chr6	43222819	43222821	[Tr]
chr6	43222331	43223543	chr6	43222954	43222956	[Tr]
chr6	43222331	43223543	chr6	43223056	43223058	[Tr]
chr6	43222331	43223543	chr6	43223086	43223088	[Tr]
chr6	43222331	43223543	chr6	43223096	43223098	[Tr]
chr6	43222331	43223543	chr6	43223184	43223186	[Tr]
chr6	43222331	43223543	chr6	43223277	43223279	[Tr]
chr6	43222331	43223543	chr6	43223304	43223306	[Tr]
chr6	43222331	43223543	chr6	43223313	43223315	[Tr]
chr6	43222331	43223543	chr6	43223318	43223320	[Tr]
chr6	43222331	43223543	chr6	43223332	43223334	[Tr]
chr6	43222331	43223543	chr6	43223349	43223351	[Tr]
chr6	43222331	43223543	chr6	43223352	43223354	[Tr]
chr6	43222331	43223543	chr6	43223405	43223407	[Tr]
chr6	43222331	43223543	chr6	43223436	43223438	[Tr]
chr6	43222331	43223543	chr6	43223481	43223483	[Tr]
chr6	43222331	43223543	chr6	43223507	43223509	[Tr]
chr6	43222331	43223543	chr6	43223532	43223534	[Tr]
chr6	43222331	43223543	chr6	43223541	43223543	[Tr]
chrX	49260732	49260881	chrX	49260731	49260733	[Tr]
chrX	49260732	49260881	chrX	49260766	49260768	[Tr]
chrX	49260732	49260881	chrX	49260785	49260787	[Tr]
chrX	49260732	49260881	chrX	49260794	49260796	[Tr]
chrX	49260732	49260881	chrX	49260802	49260804	[Tr]
chrX	49260732	49260881	chrX	49260806	49260808	[Tr]
chrX	49260732	49260881	chrX	49260812	49260814	[Tr]
chrX	49260732	49260881	chrX	49260815	49260817	[Tr]
chrX	49260732	49260881	chrX	49260825	49260827	[Tr]
chrX	49260732	49260881	chrX	49260833	49260835	[Tr]
chrX	49260732	49260881	chrX	49260874	49260876	[Tr]
chrX	49260732	49260881	chrX	49260879	49260881	[Tr]
chrX	49261182	49262152	chrX	49261181	49261183	[Tr]
chrX	49261182	49262152	chrX	49261348	49261350	[Tr]
chrX	49261182	49262152	chrX	49261371	49261373	[Tr]
chrX	49261182	49262152	chrX	49261462	49261464	[Tr]
chrX	49261182	49262152	chrX	49261518	49261520	[Tr]
chrX	49261182	49262152	chrX	49261582	49261584	[Tr]
chrX	49261182	49262152	chrX	49261618	49261620	[Tr]
chrX	49261182	49262152	chrX	49261668	49261670	[Tr]
chrX	49261182	49262152	chrX	49261675	49261677	[Tr]
chrX	49261182	49262152	chrX	49261704	49261706	[Tr]
chrX	49261182	49262152	chrX	49261855	49261857	[Tr]
chrX	49261182	49262152	chrX	49261865	49261867	[Tr]
chrX	49261182	49262152	chrX	49261916	49261918	[Tr]
chrX	49261182	49262152	chrX	49261924	49261926	[Tr]
chrX	49261182	49262152	chrX	49261955	49261957	[Tr]
chrX	49261182	49262152	chrX	49262150	49262152	[Tr]
chrX	49263467	49264778	chrX	49263466	49263468	[Tr]
chrX	49263467	49264778	chrX	49263477	49263479	[Tr]
chrX	49263467	49264778	chrX	49263493	49263495	[Tr]
chrX	49263467	49264778	chrX	49263681	49263683	[Tr]
chrX	49263467	49264778	chrX	49263705	49263707	[Tr]
chrX	49263467	49264778	chrX	49263727	49263729	[Tr]
chrX	49263467	49264778	chrX	49263823	49263825	[Tr]
chrX	49263467	49264778	chrX	49263858	49263860	[Tr]
chrX	49263467	49264778	chrX	49263881	49263883	[Tr]
chrX	49263467	49264778	chrX	49263919	49263921	[Tr]
chrX	49263467	49264778	chrX	49263991	49263993	[Tr]
chrX	49263467	49264778	chrX	49263994	49263996	[Tr]
chrX	49263467	49264778	chrX	49264013	49264015	[Tr]
chrX	49263467	49264778	chrX	49264085	49264087	[Tr]
chrX	49263467	49264778	chrX	49264174	49264176	[Tr]
chrX	49263467	49264778	chrX	49264198	49264200	[Tr]
chrX	49263467	49264778	chrX	49264426	49264428	[Tr]
chrX	49263467	49264778	chrX	49264589	49264591	[Tr]
chrX	49263467	49264778	chrX	49264592	49264594	[Tr]
chrX	49263467	49264778	chrX	49264714	49264716	[Tr]
chrX	49263467	49264778	chrX	49264764	49264766	[Tr]
chrX	49263467	49264778	chrX	49264776	49264778	[Tr]
chr1	182088191	182088409	chr1	182088190	182088192	[m4]
chr1	182088191	182088409	chr1	182088209	182088211	[m4]
chr1	182088191	182088409	chr1	182088238	182088240	[m4]
chr1	182088191	182088409	chr1	182088351	182088353	[m4]
chr1	182088191	182088409	chr1	182088358	182088360	[m4]
chr1	182088191	182088409	chr1	182088366	182088368	[m4]
chr1	182088191	182088409	chr1	182088371	182088373	[m4]
chr1	182088191	182088409	chr1	182088396	182088398	[m4]
chr1	182088191	182088409	chr1	182088407	182088409	[m4]
chr15	60704154	60705101	chr15	60704153	60704155	[m4]
chr15	60704154	60705101	chr15	60704166	60704168	[m4]
chr15	60704154	60705101	chr15	60704188	60704190	[m4]
chr15	60704154	60705101	chr15	60704213	60704215	[m4]
chr15	60704154	60705101	chr15	60704229	60704231	[m4]
chr15	60704154	60705101	chr15	60704298	60704300	[m4]
chr15	60704154	60705101	chr15	60704332	60704334	[m4]
chr15	60704154	60705101	chr15	60704438	60704440	[m4]
chr15	60704154	60705101	chr15	60704659	60704661	[m4]
chr15	60704154	60705101	chr15	60704696	60704698	[m4]
chr15	60704154	60705101	chr15	60704708	60704710	[m4]
chr15	60704154	60705101	chr15	60704712	60704714	[m4]
chr15	60704154	60705101	chr15	60704800	60704802	[m4]
chr15	60704154	60705101	chr15	60704833	60704835	[m4]
chr15	60704154	60705101	chr15	60704972	60704974	[m4]
chr15	60704154	60705101	chr15	60704983	60704985	[m4]
chr15	60704154	60705101	chr15	60705003	60705005	[m4]
chr15	60704154	60705101	chr15	60705028	60705030	[m4]
chr15	60704154	60705101	chr15	60705045	60705047	[m4]
chr15	60704154	60705101	chr15	60705050	60705052	[m4]
chr15	60704154	60705101	chr15	60705099	60705101	[m4]
chr2	173899018	173899485	chr2	173899017	173899019	[m4]
chr2	173899018	173899485	chr2	173899197	173899199	[m4]
chr2	173899018	173899485	chr2	173899210	173899212	[m4]
chr2	173899018	173899485	chr2	173899330	173899332	[m4]
chr2	173899018	173899485	chr2	173899344	173899346	[m4]
chr2	173899018	173899485	chr2	173899351	173899353	[m4]
chr2	173899018	173899485	chr2	173899362	173899364	[m4]
chr2	173899018	173899485	chr2	173899395	173899397	[m4]
chr2	173899018	173899485	chr2	173899459	173899461	[m4]
chr2	173899018	173899485	chr2	173899483	173899485	[m4]
chr20	38779373	38779774	chr20	38779372	38779374	[m4]
chr20	38779373	38779774	chr20	38779430	38779432	[m4]
chr20	38779373	38779774	chr20	38779442	38779444	[m4]
chr20	38779373	38779774	chr20	38779460	38779462	[m4]
chr20	38779373	38779774	chr20	38779473	38779475	[m4]
chr20	38779373	38779774	chr20	38779491	38779493	[m4]
chr20	38779373	38779774	chr20	38779503	38779505	[m4]
chr20	38779373	38779774	chr20	38779511	38779513	[m4]
chr20	38779373	38779774	chr20	38779606	38779608	[m4]
chr20	38779373	38779774	chr20	38779618	38779620	[m4]
chr20	38779373	38779774	chr20	38779653	38779655	[m4]
chr20	38779373	38779774	chr20	38779689	38779691	[m4]
chr20	38779373	38779774	chr20	38779772	38779774	[m4]
chr8	11866307	11867001	chr8	11866306	11866308	[m4]
chr8	11866307	11867001	chr8	11866367	11866369	[m4]
chr8	11866307	11867001	chr8	11866380	11866382	[m4]
chr8	11866307	11867001	chr8	11866457	11866459	[m4]
chr8	11866307	11867001	chr8	11866485	11866487	[m4]
chr8	11866307	11867001	chr8	11866523	11866525	[m4]
chr8	11866307	11867001	chr8	11866551	11866553	[m4]
chr8	11866307	11867001	chr8	11866606	11866608	[m4]
chr8	11866307	11867001	chr8	11866616	11866618	[m4]
chr8	11866307	11867001	chr8	11866624	11866626	[m4]
chr8	11866307	11867001	chr8	11866633	11866635	[m4]
chr8	11866307	11867001	chr8	11866719	11866721	[m4]
chr8	11866307	11867001	chr8	11866727	11866729	[m4]
chr8	11866307	11867001	chr8	11866790	11866792	[m4]
chr8	11866307	11867001	chr8	11866807	11866809	[m4]
chr8	11866307	11867001	chr8	11866813	11866815	[m4]
chr8	11866307	11867001	chr8	11866815	11866817	[m4]
chr8	11866307	11867001	chr8	11866853	11866855	[m4]
chr8	11866307	11867001	chr8	11866871	11866873	[m4]
chr8	11866307	11867001	chr8	11866878	11866880	[m4]
chr8	11866307	11867001	chr8	11866888	11866890	[m4]
chr8	11866307	11867001	chr8	11866930	11866932	[m4]
chr8	11866307	11867001	chr8	11866999	11867001	[m4]
chr1	6063900	6063995	chr1	6063899	6063901	[DC]
chr1	6063900	6063995	chr1	6063929	6063931	[DC]
chr1	6063900	6063995	chr1	6063962	6063964	[DC]
chr1	6063900	6063995	chr1	6063993	6063995	[DC]
chr1	6502394	6502715	chr1	6502393	6502395	[DC]
chr1	6502394	6502715	chr1	6502399	6502401	[DC]
chr1	6502394	6502715	chr1	6502408	6502410	[DC]
chr1	6502394	6502715	chr1	6502415	6502417	[DC]
chr1	6502394	6502715	chr1	6502549	6502551	[DC]
chr1	6502394	6502715	chr1	6502562	6502564	[DC]
chr1	6502394	6502715	chr1	6502577	6502579	[DC]
chr1	6502394	6502715	chr1	6502581	6502583	[DC]
chr1	6502394	6502715	chr1	6502600	6502602	[DC]
chr1	6502394	6502715	chr1	6502633	6502635	[DC]
chr1	6502394	6502715	chr1	6502649	6502651	[DC]
chr1	6502394	6502715	chr1	6502660	6502662	[DC]
chr1	6502394	6502715	chr1	6502695	6502697	[DC]
chr1	6502394	6502715	chr1	6502713	6502715	[DC]
chr15	99414844	99415158	chr15	99414843	99414845	[DC]
chr15	99414844	99415158	chr15	99414849	99414851	[DC]
chr15	99414844	99415158	chr15	99414866	99414868	[DC]
chr15	99414844	99415158	chr15	99414876	99414878	[DC]
chr15	99414844	99415158	chr15	99414895	99414897	[DC]
chr15	99414844	99415158	chr15	99414938	99414940	[DC]
chr15	99414844	99415158	chr15	99414948	99414950	[DC]
chr15	99414844	99415158	chr15	99414950	99414952	[DC]
chr15	99414844	99415158	chr15	99415156	99415158	[DC]
chr16	5020625	5020791	chr16	5020624	5020626	[DC]
chr16	5020625	5020791	chr16	5020641	5020643	[DC]
chr16	5020625	5020791	chr16	5020654	5020656	[DC]
chr16	5020625	5020791	chr16	5020668	5020670	[DC]
chr16	5020625	5020791	chr16	5020680	5020682	[DC]
chr16	5020625	5020791	chr16	5020707	5020709	[DC]
chr16	5020625	5020791	chr16	5020735	5020737	[DC]
chr16	5020625	5020791	chr16	5020743	5020745	[DC]
chr16	5020625	5020791	chr16	5020746	5020748	[DC]
chr16	5020625	5020791	chr16	5020753	5020755	[DC]
chr16	5020625	5020791	chr16	5020789	5020791	[DC]
chr16	31332040	31332286	chr16	31332039	31332041	[DC]
chr16	31332040	31332286	chr16	31332050	31332052	[DC]
chr16	31332040	31332286	chr16	31332074	31332076	[DC]
chr16	31332040	31332286	chr16	31332089	31332091	[DC]
chr16	31332040	31332286	chr16	31332095	31332097	[DC]
chr16	31332040	31332286	chr16	31332106	31332108	[DC]
chr16	31332040	31332286	chr16	31332138	31332140	[DC]
chr16	31332040	31332286	chr16	31332150	31332152	[DC]
chr16	31332040	31332286	chr16	31332168	31332170	[DC]
chr16	31332040	31332286	chr16	31332180	31332182	[DC]
chr16	31332040	31332286	chr16	31332250	31332252	[DC]
chr16	31332040	31332286	chr16	31332253	31332255	[DC]
chr16	31332040	31332286	chr16	31332259	31332261	[DC]
chr16	31332040	31332286	chr16	31332267	31332269	[DC]
chr16	31332040	31332286	chr16	31332284	31332286	[DC]
chr16	70784971	70785310	chr16	70784970	70784972	[DC]
chr16	70784971	70785310	chr16	70785078	70785080	[DC]
chr16	70784971	70785310	chr16	70785113	70785115	[DC]
chr16	70784971	70785310	chr16	70785126	70785128	[DC]
chr16	70784971	70785310	chr16	70785160	70785162	[DC]
chr16	70784971	70785310	chr16	70785205	70785207	[DC]
chr16	70784971	70785310	chr16	70785229	70785231	[DC]
chr16	70784971	70785310	chr16	70785269	70785271	[DC]
chr16	70784971	70785310	chr16	70785271	70785273	[DC]
chr16	70784971	70785310	chr16	70785308	70785310	[DC]
chr16	79437717	79437920	chr16	79437716	79437718	[DC]
chr16	79437717	79437920	chr16	79437725	79437727	[DC]
chr16	79437717	79437920	chr16	79437760	79437762	[DC]
chr16	79437717	79437920	chr16	79437907	79437909	[DC]
chr16	79437717	79437920	chr16	79437918	79437920	[DC]
chr16	88695366	88695542	chr16	88695365	88695367	[DC]
chr16	88695366	88695542	chr16	88695371	88695373	[DC]
chr16	88695366	88695542	chr16	88695382	88695384	[DC]
chr16	88695366	88695542	chr16	88695399	88695401	[DC]
chr16	88695366	88695542	chr16	88695408	88695410	[DC]
chr16	88695366	88695542	chr16	88695424	88695426	[DC]
chr16	88695366	88695542	chr16	88695427	88695429	[DC]
chr16	88695366	88695542	chr16	88695453	88695455	[DC]
chr16	88695366	88695542	chr16	88695502	88695504	[DC]
chr16	88695366	88695542	chr16	88695510	88695512	[DC]
chr16	88695366	88695542	chr16	88695540	88695542	[DC]
chr17	504694	504976	chr17	504693	504695	[DC]
chr17	504694	504976	chr17	504855	504857	[DC]
chr17	504694	504976	chr17	504909	504911	[DC]
chr17	504694	504976	chr17	504974	504976	[DC]
chr17	8005087	8005197	chr17	8005086	8005088	[DC]
chr17	8005087	8005197	chr17	8005100	8005102	[DC]
chr17	8005087	8005197	chr17	8005132	8005134	[DC]
chr17	8005087	8005197	chr17	8005185	8005187	[DC]
chr17	8005087	8005197	chr17	8005195	8005197	[DC]
chr18	79934315	79934423	chr18	79934314	79934316	[DC]
chr18	79934315	79934423	chr18	79934338	79934340	[DC]
chr18	79934315	79934423	chr18	79934347	79934349	[DC]
chr18	79934315	79934423	chr18	79934421	79934423	[DC]
chr19	1151066	1151243	chr19	1151065	1151067	[DC]
chr19	1151066	1151243	chr19	1151162	1151164	[DC]
chr19	1151066	1151243	chr19	1151226	1151228	[DC]
chr19	1151066	1151243	chr19	1151241	1151243	[DC]
chr19	4715690	4716192	chr19	4715689	4715691	[DC]
chr19	4715690	4716192	chr19	4715728	4715730	[DC]
chr19	4715690	4716192	chr19	4715765	4715767	[DC]
chr19	4715690	4716192	chr19	4715820	4715822	[DC]
chr19	4715690	4716192	chr19	4715834	4715836	[DC]
chr19	4715690	4716192	chr19	4715844	4715846	[DC]
chr19	4715690	4716192	chr19	4715847	4715849	[DC]
chr19	4715690	4716192	chr19	4715878	4715880	[DC]
chr19	4715690	4716192	chr19	4715884	4715886	[DC]
chr19	4715690	4716192	chr19	4715958	4715960	[DC]
chr19	4715690	4716192	chr19	4715976	4715978	[DC]
chr19	4715690	4716192	chr19	4716006	4716008	[DC]
chr19	4715690	4716192	chr19	4716018	4716020	[DC]
chr19	4715690	4716192	chr19	4716037	4716039	[DC]
