NAME	CD14	CD19	CD4	CD8	CD56
chr12:121278668	100.36666666666667	6.266666666666671	7.283333333333326	3.1000000000000103	5.13333333333333
chr8:28773612	101.0	3.7333333333333303	3.449999999999995	5.63333333333334	8.999999999999998
chr8:22530321	5.63333333333334	98.9666666666667	1.799999999999995	2.23333333333333	7.6666666666666705
chr1:172391053	2.33333333333333	97.6333333333333	2.916666666666665	2.93333333333334	3.76666666666668
chr8:9720461	4.433333333333341	101.0	4.083333333333336	4.033333333333349	3.9999999999999907
chr17:56897296	2.06666666666668	76.26666666666668	2.5166666666666746	4.16666666666667	3.8
chr18:55424161	2.76666666666667	89.4333333333333	5.1499999999999995	4.66666666666666	4.833333333333338
chr13:23846055	2.76666666666667	89.66666666666667	3.9500000000000046	5.166666666666662	4.36666666666666
chr18:58946467	5.63333333333334	83.5333333333333	6.466666666666675	2.2	6.133333333333339
chr16:85481058	3.3333333333333406	101.0	5.63333333333334	4.2	7.86666666666666
chr2:69731607	7.699999999999999	66.96666666666671	2.28333333333333	3.16666666666666	4.76666666666668
chr15:99442883	3.2333333333333503	65.4333333333333	3.566666666666664	5.03333333333333	4.66666666666666
chr5:36789044	4.266666666666668	44.033333333333296	3.050000000000005	2.93333333333334	6.033333333333351
chr17:79952134	5.10000000000001	88.73333333333333	3.1999999999999957	4.166666666666661	11.0333333333333
chr17:77323264	10.84	100.52	3.4000000000000052	4.88	5.900000000000009
chr12:6224703	12.7333333333333	95.4	3.8666666666666645	4.566666666666681	7.699999999999999
chr1:151149892	7.566666666666661	70.89999999999999	2.6666666666666634	6.0	5.43333333333334
chr15:90591109	3.16666666666666	65.4	5.333333333333335	7.83333333333334	5.566666666666659
chr17:3967119	9.16666666666667	100.39999999999998	5.199999999999999	7.3333333333333295	11.899999999999999
chr2:11374434	4.93333333333334	65.79999999999998	4.149999999999995	8.0	8.90000000000001
chr5:124706892	5.65000000000001	66.42499999999998	5.9	4.600000000000009	9.675000000000008
chr16:10595006	7.82499999999999	98.82499999999997	10.925	17.124999999999996	21.400000000000002
chr2:64089635	4.300000000000001	32.1333333333333	3.05000000000001	2.66666666666666	6.46666666666667
chr12:52497289	7.86666666666666	73.29999999999998	7.41666666666667	10.566666666666661	14.300000000000002
chr16:74522006	5.566666666666659	31.399999999999995	5.75	6.36666666666666	5.733333333333329
chr3:66429085	6.9666666666666694	24.3	3.91666666666667	4.566666666666681	7.600000000000018
chr7:4739732	3.8333333333333304	2.66666666666666	79.58333333333334	30.56666666666669	9.76666666666667
chr1:28243580	13.124999999999998	2.44999999999999	41.65	9.82499999999999	7.049999999999999
chr14:50096638	8.400000000000018	6.9666666666666694	98.18333333333332	48.866666666666696	10.600000000000012
chr22:23521232	4.2	2.5	30.6833333333333	5.766666666666669	5.599999999999991
chr7:130994945	7.099999999999991	4.899999999999991	51.22500000000001	13.975000000000001	9.974999999999989
chr4:3370546	6.759999999999992	7.0200000000000085	63.363333333333344	26.120000000000005	10.96000000000001
chr4:110047074	4.600000000000009	4.533333333333329	23.76666666666665	8.0	3.5999999999999903
chr11:66316582	2.26666666666667	3.0666666666666798	9.68333333333333	88.46666666666668	7.133333333333339
chr7:139873954	3.8333333333333304	6.23333333333333	4.56666666666667	4.93333333333334	99.60000000000002
chr19:38675798	5.366666666666671	3.7333333333333303	4.649999999999996	14.0	100.03333333333327
chr17:82848554	4.02	3.28000000000002	2.1800000000000024	10.42	75.48000000000002
chr1:15407486	7.36666666666666	8.69999999999999	6.816666666666659	3.96666666666667	98.83333333333329
chr6:16767672	3.19999999999999	2.3	8.133333333333347	8.2	47.5
chr13:50422386	1.0	3.5	6.449999999999994	8.999999999999998	37.83333333333329
chr20:19315336	3.875	10.425000000000002	6.8125	8.325	69.75000000000001
chr4:152957691	7.199999999999991	15.233333333333304	5.950000000000005	10.53333333333333	101.0
chr4:4518924	3.5	2.73333333333333	3.083333333333331	3.0666666666666798	30.6
chr4:1177723	12.166666666666696	4.566666666666681	5.866666666666669	17.833333333333297	101.0
chr2:43140593	2.05000000000001	4.300000000000001	6.3375	9.875000000000002	42.67500000000001
chr2:48146807	23.133333333333297	6.69999999999999	5.13333333333334	10.90000000000001	79.4333333333333
chr19:10612785	6.6000000000000085	7.43333333333334	5.233333333333334	5.8333333333333295	58.833333333333314
chr12:124433490	8.34999999999999	3.075	4.475000000000005	5.52500000000001	49.4
chr1:167487791	5.900000000000009	3.9999999999999907	8.266666666666666	8.333333333333329	46.8
chr16:85521229	3.4200000000000195	5.54000000000001	2.6700000000000053	4.45999999999999	30.500000000000007
chr2:231400636	11.3666666666667	6.033333333333319	3.6166666666666707	6.5	44.4
chr7:2459139	8.46666666666668	8.90000000000001	3.950000000000009	7.133333333333339	38.66666666666671
chr15:41260007	5.33333333333333	2.96666666666667	4.566666666666671	3.2666666666666697	20.89999999999999
chr4:3940172	11.2666666666667	7.099999999999991	14.666666666666698	28.76666666666669	85.30000000000003
chr18:48947238	3.8499999999999903	4.875	4.5625	4.05000000000001	21.149999999999995
chr19:2546857	29.700000000000006	11.4666666666667	9.69999999999999	23.300000000000004	92.9
chr19:5954923	4.474999999999991	7.575	6.475000000000001	5.69999999999999	28.149999999999995
chr1:159027376	3.46666666666667	3.7	2.3999999999999995	2.86666666666667	16.766666666666698
chr19:2546742	31.399999999999995	23.262500000000003	14.406250000000004	16.387499999999996	97.64999999999998
chr13:99616549	7.500000000000001	6.766666666666671	7.250000000000025	10.800000000000002	30.699999999999996
chr2:233388195	7.683333333333341	10.066666666666679	2.924999999999995	10.73333333333333	36.5666666666667
chr11:114198263	4.95	8.899999999999991	5.012499999999996	3.55000000000001	24.199999999999996
