CD4	CD8	nB	NK	PC	Mn	iDC	mDC	M1	M0	mNeu	M2	cB
0.1	7.18261	11.202725	6.09937	10.948488	5.911113	11.198662	5.10395	8.742634	6.145402	11.087365	8.284488	7.993193
0.1	13.573691	2.900554	6.26117	14.055149	1.223339	4.057698	14.21183	12.897752	12.562992	4.553087	3.234737	10.368
0.215443	3.16032	11.518483	4.698347	5.955272	1.998683	14.573308	8.978191	2.707298	9.900625	13.255959	12.841592	10.19648
0.215443	2.637707	12.001354	2.466887	10.606333	0.717939	2.879845	21.528936	1.608531	11.415126	26.57832	3.836566	3.507013
0.215443	12.16521	0.026959	1.429889	2.264478	9.195848	16.276123	0.023396	3.634541	11.879985	15.641916	13.354448	13.891764
0.215443	14.229798	12.989434	2.894566	13.449924	11.756212	10.509224	0.237975	5.967225	14.821637	0.61307	5.692389	6.623103
0.215443	4.158416	6.932736	2.890034	13.772687	1.84307	16.941101	13.235506	0.342047	16.005368	12.169143	3.142714	8.351733
0.464159	0.399557	11.299461	11.922477	12.896413	0.09019	5.404711	6.666349	8.072317	11.124399	9.913066	12.759644	8.987257
0.464159	13.737414	5.979979	9.525453	7.13249	14.869327	4.25865	0.925091	6.215848	7.33771	3.832803	13.200174	12.520902
0.464159	6.913745	6.098067	11.475574	13.392846	11.567531	3.472749	10.071945	1.104293	11.824288	2.378673	13.152736	8.083395
0.464159	2.94607	13.90469	11.673173	4.072029	13.094853	3.815811	12.070751	10.519295	9.995338	5.130338	10.363126	1.950367
0.464159	10.106079	17.537999	9.34622	0.390287	1.30708	0.086679	16.138162	10.109757	2.728989	18.654521	5.52844	7.601628
1.0	5.911074	9.676046	8.222645	14.229094	2.548389	7.130578	11.78104	13.746524	4.908654	10.500031	5.234673	5.111251
1.0	6.11707	13.735469	2.236434	10.80711	1.343035	13.847092	13.384822	3.569426	6.728445	9.101655	4.153274	13.976168
1.0	4.421446	8.862249	3.038687	6.4744	6.717848	1.284121	11.110567	17.70035	11.770149	12.805532	10.31707	4.497582
1.0	18.174443	11.634757	1.887169	5.169416	13.15836	15.924716	12.957887	3.228934	1.969775	0.529339	0.278418	14.086787
1.0	9.204791	1.153561	15.96695	1.238208	7.505532	4.580509	3.185428	15.41676	16.41677	4.171695	11.390556	8.769241
5.045831	0.001	17.815849	7.397129	9.41897	12.845654	0.072891	5.898358	4.849411	8.331223	5.329943	22.886019	0.107724
6.706083	0.001	5.59618	13.981853	9.850224	7.229908	12.953324	13.006592	7.873004	4.227318	8.986519	6.696868	2.891127
10.830732	0.001	3.15124	13.292693	0.421944	7.400849	7.32669	1.976222	4.77363	16.270954	14.21583	9.012587	11.325631
11.121889	0.001	11.961765	0.403249	7.153592	14.972352	12.805649	6.238821	4.345044	3.829393	15.589435	5.051587	6.526223
11.790335	0.001	12.61143	0.929574	2.877134	14.51827	7.272215	5.625364	14.788523	3.636344	16.732271	8.531771	0.685768
0.730248	0.002154	8.311804	1.2074	9.531058	10.402684	10.555585	15.206628	4.327339	9.944775	12.732	1.05533	15.992995
13.162019	0.002154	15.374754	0.887183	2.540413	17.355312	15.151217	8.193886	13.514934	7.840045	2.224641	3.116222	0.637219
1.303631	0.002154	12.394123	2.545727	20.521641	13.762312	7.950614	1.621944	8.638517	10.957347	0.015566	6.672378	13.614046
12.105969	0.002154	11.225031	1.473134	9.267205	17.430133	8.031532	9.71181	10.196713	1.244367	10.410124	7.571609	1.330218
7.42767	0.002154	7.41674	7.837138	13.931685	6.502557	0.620581	3.619285	14.393099	13.153137	14.132341	8.889276	2.074336
10.101913	0.004642	10.28946	4.94149	13.005615	6.692041	11.961181	0.495034	9.760535	9.105241	2.879865	10.956853	9.806132
1.771812	0.004642	7.623651	3.955922	17.76758	4.64315	5.916092	11.506239	4.754179	14.0604	9.003806	12.705501	6.287027
16.262309	0.004642	8.782506	2.918553	8.746042	17.05325	11.174351	8.69135	11.622613	3.493519	2.956874	5.426801	2.867191
8.750981	0.004642	12.433739	7.315775	2.130506	5.300716	2.943424	13.373978	13.570855	11.020375	8.215135	1.870797	13.069079
4.159929	0.004642	9.11579	13.022448	12.057789	10.482347	7.009306	5.156351	7.553577	10.777414	6.650372	6.805571	7.204464
4.396773	0.01	2.711609	2.373055	20.906291	0.569223	21.289245	1.199347	23.722125	1.604111	1.979379	16.371448	2.867395
8.799432	0.01	7.655796	6.046875	8.134761	1.529476	15.58631	12.134519	0.264301	12.606815	0.511607	15.746486	10.973622
1.472762	0.01	8.48769	7.21244	10.116261	0.44356	12.427132	2.021585	5.372791	14.910908	13.867717	11.853101	11.804053
6.695942	0.01	4.877221	9.427549	2.216545	17.737534	20.629464	0.402246	18.994216	1.308772	2.485877	15.011119	0.203515
9.23198	0.01	12.708178	14.442047	9.056207	10.798461	0.198513	0.0375	1.363262	7.715952	4.938179	14.433477	15.066244
12.023305	0.021544	12.59588	0.138747	0.874027	11.349588	12.573398	10.952461	9.12725	5.953377	1.599206	9.678911	13.112307
7.654258	0.021544	0.827686	11.490294	2.20995	13.468089	12.76083	3.096997	12.268385	9.15153	13.351935	6.956596	6.741905
9.497636	0.021544	21.624122	3.479068	7.817109	3.194608	6.478153	4.213339	13.441354	1.585762	12.981048	9.100352	6.565906
4.168714	0.021544	3.983688	12.893205	9.214403	6.402449	5.402798	9.760974	10.328489	3.365526	8.236643	12.894034	13.327532
10.029799	0.021544	3.733045	7.265627	2.538111	4.924202	1.682042	13.246008	6.831224	21.147202	2.036726	23.037845	3.506626
7.92184	0.046416	7.640212	11.384992	14.083575	13.788198	5.401453	0.994163	8.173168	3.525633	10.69544	5.493215	10.851695
2.046932	0.046416	4.39407	4.780874	3.427008	11.805312	13.553511	8.92728	8.880385	4.927012	10.542269	11.117346	15.551585
5.774041	0.046416	9.69377	9.851761	1.243004	5.417031	15.573102	8.701339	6.740211	12.863859	6.67421	3.462939	13.958317
2.76996	0.046416	7.086681	14.062654	6.357411	8.624202	0.756562	10.03719	10.042009	13.316305	6.890282	18.573229	1.437099
5.401075	0.046416	4.800175	4.574879	8.467595	18.550009	6.97241	18.480106	2.067683	3.008172	8.477169	9.986487	9.167825
1.930463	0.1	16.08499	16.513042	12.766269	11.179447	2.952975	14.356907	5.044163	1.235343	2.080716	4.481016	11.27467
9.223753	0.1	10.198518	10.21358	0.787348	8.595274	0.973272	9.452151	2.118955	11.961512	10.71418	12.22846	13.432996
9.63448	0.1	10.70329	9.745027	10.828282	5.080269	13.647309	5.136811	9.360281	13.619788	5.019047	5.80057	1.324846
18.423463	0.1	6.090016	7.524252	5.697966	9.402139	1.238913	16.78631	0.401569	3.18143	16.996605	12.584568	1.57277
13.877837	0.1	10.287605	3.02689	5.29519	14.686925	8.417147	0.384316	7.314243	12.594079	4.848824	5.855561	13.311384
13.337075	0.215443	4.592676	4.865731	3.025361	9.056271	2.606227	15.249655	19.900138	6.450094	6.555898	9.205716	4.939714
1.178269	0.215443	18.831878	7.77033	14.988017	8.618742	1.483394	5.744315	9.279105	9.897141	15.337834	4.157841	2.497691
14.139819	0.215443	16.04026	14.4792	11.969136	4.893237	3.129935	8.511805	8.811962	0.315502	2.184303	1.778645	13.530753
4.894415	0.215443	7.563234	14.860849	13.134889	7.161555	0.017461	14.208816	9.300754	7.22574	5.913134	2.733199	12.770508
7.25335	0.215443	0.540277	8.563051	1.756401	2.58244	13.608338	22.050977	5.916802	2.238543	4.354452	9.557136	21.362791
16.019628	0.464159	3.18196	16.082962	4.227719	4.493846	5.057867	5.446687	16.817865	3.142622	10.009656	5.592251	9.462777
0.194586	0.464159	3.583824	13.018211	4.794858	4.975078	9.250048	8.093536	6.907364	9.017198	13.374482	12.526771	13.799885
23.011495	0.464159	1.017536	20.243671	5.597007	4.643914	5.455817	2.252508	3.154846	17.4527	14.435861	0.979126	1.29136
9.203977	0.464159	8.910251	15.722495	2.181279	4.073539	13.289918	18.999855	0.584231	4.045849	10.819191	6.402168	5.303088
8.790083	0.464159	12.011903	13.686157	16.764737	13.966427	0.792149	0.036237	10.679986	7.148872	1.19015	2.475694	11.993446
3.782664	1.0	9.082685	4.891394	12.262051	7.191041	12.876453	5.050602	7.71442	1.945764	10.051811	12.538154	11.612959
8.7454	1.0	3.32477	6.988883	14.419943	1.394728	6.856988	6.306646	14.661133	12.468005	2.136002	18.620199	3.077303
14.554678	1.0	13.126791	7.478072	16.936089	11.998274	1.459822	6.05565	9.366564	8.895596	0.23281	7.968057	0.927597
11.978629	1.0	11.805833	0.985884	7.934979	6.332467	10.0936	12.357251	8.432973	7.758066	7.414753	9.201523	4.704042
12.497924	1.0	5.711316	6.706159	2.039268	16.328835	5.675416	5.633613	1.283113	7.898736	11.235802	7.210932	16.778885
8.016124	6.282599	0.001	15.498168	11.274513	14.493972	13.770193	1.507738	0.909019	2.207012	3.12427	10.523223	12.39217
8.333379	4.292599	0.001	12.713233	11.988004	11.338022	9.979995	4.876918	1.838971	0.960858	2.941854	16.822153	13.913012
2.911804	2.870807	0.001	10.163977	5.037937	16.181614	9.029295	4.144985	7.117769	10.271759	16.430143	3.201349	12.63756
7.874434	19.680326	0.001	12.428399	3.599912	16.134744	2.766374	11.156517	5.098184	11.646928	1.093791	4.65011	3.869281
7.384844	7.696377	0.001	6.695892	10.115781	6.296764	5.976569	12.667893	15.845793	15.239372	9.533236	1.767122	0.779357
7.003128	12.683463	0.002154	0.78356	11.880519	8.838274	5.222652	11.427082	8.170273	3.488773	9.844743	6.872027	13.783351
0.869831	5.620529	0.002154	1.617749	14.337822	8.988101	11.540141	11.989297	10.774656	19.11895	9.717223	2.007087	3.41646
18.989826	2.636109	0.002154	5.69181	3.328899	9.374483	13.289958	18.945965	5.804694	9.309676	1.705906	6.827554	4.092965
10.79927	5.19672	0.002154	8.166808	14.497195	2.742389	5.306293	8.85594	4.601306	13.283856	3.096684	14.044324	9.407063
14.679805	10.134874	0.002154	5.309533	14.493604	15.152898	6.588754	3.236406	6.093374	4.879232	1.392971	14.813795	3.2226
3.693322	12.231609	0.004642	5.34206	22.001738	6.967221	12.158355	0.000794	2.41515	13.409596	1.173248	15.720595	4.88167
14.592063	17.59526	0.004642	8.286092	0.953337	2.837699	1.98729	10.159177	6.98594	3.00018	18.922846	8.779109	5.896367
12.93785	6.048579	0.004642	5.868971	14.075672	15.772751	1.734924	10.043888	0.610134	6.846064	6.525573	12.108535	7.422417
6.265073	5.315445	0.004642	3.428704	2.672763	9.362221	8.33339	10.732225	7.324284	12.837981	10.335315	10.414934	12.973024
5.445609	17.997569	0.004642	17.906482	12.170614	10.368725	3.203562	3.474947	18.456554	1.666379	5.877338	1.465533	1.962047
10.549779	8.73557	0.01	4.975006	8.910849	2.78077	2.29536	14.196645	5.588682	12.290208	5.088878	16.8383	7.739953
9.244925	13.650904	0.01	0.409171	5.417976	14.070692	5.092874	7.213955	10.986396	14.124443	5.882289	4.474015	9.42236
10.805222	15.433787	0.01	5.65319	15.463571	10.539494	7.172846	0.148686	6.997424	10.823191	1.820261	13.961062	1.171266
2.558147	12.661357	0.01	6.142022	2.244115	4.331611	3.401752	14.966209	6.829429	12.893149	15.56744	4.064558	14.330211
6.152909	11.883982	0.01	13.53828	13.531632	2.500719	5.72513	1.550657	11.590154	8.215003	4.537296	14.223306	6.540931
5.276314	15.982297	0.021544	14.540567	6.62588	5.123021	12.629705	5.893377	7.531858	2.416854	13.424051	1.298839	9.235693
9.808082	8.550785	0.021544	11.313015	7.009566	4.47819	7.490045	12.926587	10.463602	7.126396	11.306669	0.836899	8.668619
10.18642	13.190544	0.021544	1.74878	11.431201	13.492368	8.604979	12.667942	0.298724	1.780094	11.892265	11.025633	3.659505
8.03272	12.839314	0.021544	13.14693	7.822271	10.892963	8.045213	1.335415	3.347153	7.226938	9.963991	13.0322	4.293347
14.267764	5.603479	0.021544	9.13477	4.252488	12.562372	11.316406	9.369342	7.466607	6.245113	10.052335	8.738889	0.968891
4.87636	5.77361	0.046416	1.033142	15.396854	4.592061	13.196891	13.634972	13.142878	10.465195	2.169717	6.943669	8.728235
7.543097	10.819073	0.046416	6.685724	12.994745	8.506247	12.231498	3.559681	14.711637	0.659523	7.235996	14.110144	0.89622
8.053649	1.951545	0.046416	1.123871	11.1546	4.287449	8.330132	11.899977	12.717695	14.462536	0.436421	5.760139	19.77557
4.986931	10.196167	0.046416	12.996131	4.520588	14.047608	12.415827	11.87914	12.054783	0.867881	9.760119	5.03908	1.18933
0.769574	17.819852	0.046416	6.042455	3.658537	1.370096	16.96384	12.785693	3.714697	0.967937	10.243259	7.413462	18.204183
12.651163	6.270628	0.1	12.80116	16.036408	0.792406	5.775424	4.576769	10.911002	8.804415	2.584809	1.108422	17.587394
15.542239	7.873986	0.1	9.041739	2.466159	10.308392	2.614931	0.439411	10.053299	13.955234	1.635905	20.221176	5.747528
8.917931	2.848249	0.1	12.436626	2.049477	7.792775	8.742564	10.132296	11.339074	8.66441	2.061709	12.369706	12.545184
10.353336	9.276024	0.1	8.535796	12.301565	6.034895	12.092049	10.496314	1.549735	8.596857	6.378737	4.019033	10.265658
5.689849	1.1153	0.1	9.355663	0.349418	13.484543	7.53685	8.576003	12.621081	7.371686	13.846125	11.244496	8.708986
10.309052	14.344732	0.215443	12.097173	5.017965	7.29396	6.783733	15.795235	1.391976	1.197976	16.97658	3.026933	5.549241
9.146177	9.120574	0.215443	4.223943	6.006646	11.475094	5.437435	0.139334	6.25462	11.171035	20.982103	9.268018	6.559577
2.898402	2.6979	0.215443	12.883203	13.628523	5.258239	4.542083	2.515843	16.360753	11.091652	0.202889	20.677686	7.027383
5.787817	13.806318	0.215443	10.217616	1.571936	4.393944	15.598017	7.786939	10.667321	4.498092	11.878719	6.517023	7.060816
7.114718	14.711552	0.215443	15.816317	1.60874	13.43547	5.307756	5.397344	15.424555	4.167206	9.963072	1.334249	5.503577
10.154968	10.295593	0.464159	15.077109	15.840326	3.312312	1.047181	4.812653	13.533538	11.495895	9.871793	0.709104	3.385369
5.295644	0.702103	0.464159	7.411481	0.74039	12.733215	9.395219	14.623273	7.756904	12.224987	11.084782	8.408948	9.158895
3.967917	11.389703	0.464159	9.87815	3.96121	3.545517	3.177375	11.47232	9.699387	12.581691	10.409533	10.761613	8.691425
0.52167	18.890537	0.464159	7.633226	19.929251	1.672403	2.750298	11.323366	6.0582	14.453912	2.873383	6.270435	7.159161
14.721349	7.176546	0.464159	4.417783	15.496199	6.19094	1.129225	7.587796	15.816218	0.997194	3.351955	14.690034	7.9606
1.100872	5.322246	1.0	0.676521	10.858947	17.748955	7.501481	7.492288	13.8781	11.407958	0.729726	12.656844	9.626062
16.10732	2.385533	1.0	0.510212	14.437905	3.375811	1.021732	12.204283	8.968231	9.167336	4.990007	12.844264	12.987366
6.956401	17.672374	1.0	4.842833	15.056701	5.771831	16.236221	8.411666	5.226355	1.659444	5.85597	6.955113	4.355091
12.241643	11.647628	1.0	10.413181	5.33289	9.002614	5.46329	9.985683	9.658167	10.01131	5.530726	0.4591	9.253767
5.636041	3.436588	1.0	14.661837	3.895169	7.278314	1.263862	23.792116	13.011281	1.870537	14.299453	6.632326	3.222476
11.207646	14.909075	7.44552	0.001	17.079239	0.199746	3.482751	2.320041	7.614371	16.172265	4.013279	7.420847	8.13422
11.821408	9.544316	11.303432	0.001	5.623551	9.46104	3.634887	12.022801	8.31819	8.005463	8.085786	11.014365	1.163761
0.128186	3.609527	11.725664	0.001	9.35201	9.768506	3.821872	2.548088	15.613574	11.462274	7.543384	12.771886	11.654029
17.536083	2.277866	13.315348	0.001	9.636856	8.257374	13.668874	2.728068	19.817483	6.388841	2.707546	1.202195	2.462465
5.787849	3.285305	8.3158	0.001	3.829901	15.081097	12.515754	10.4191	3.477747	9.758599	12.405861	2.260397	12.861588
8.910986	10.035138	3.210332	0.002154	4.51478	7.341873	9.909991	11.013546	7.927346	10.827275	9.042915	7.295805	9.967856
10.862769	5.528202	7.692883	0.002154	0.446369	0.6089	7.503984	17.554532	9.263947	3.198364	4.529074	9.539754	23.269067
8.707462	11.946524	4.452343	0.002154	9.059104	9.806707	13.315859	8.610699	7.401694	2.897058	6.789923	12.795296	4.215176
16.000018	5.968989	4.589898	0.002154	8.385782	2.158907	1.916152	11.844478	14.633227	8.578655	5.850051	8.438588	11.633101
7.676264	7.221869	1.37253	0.002154	12.298975	7.684983	15.244558	2.721224	7.286876	14.200826	11.07777	3.661172	9.550801
8.625686	8.522022	3.419194	0.004642	8.893065	11.292929	7.505288	8.751671	10.940739	9.043043	9.836106	6.505017	6.660598
14.7965	2.615236	15.499311	0.004642	8.983559	15.721017	9.016264	1.848053	6.233085	2.384068	3.688179	14.280096	4.92999
11.665333	9.378383	7.728404	0.004642	4.66553	10.011969	12.309126	1.604234	10.27742	7.207099	6.863732	5.461223	12.822906
1.385228	13.00398	15.042979	0.004642	18.105492	0.531497	5.647216	5.793808	4.013002	12.158433	8.147515	6.401397	9.764812
8.513645	13.194572	5.965322	0.004642	6.987542	3.931688	4.591217	12.899962	8.625385	9.001987	2.713216	12.830653	10.740171
3.304591	8.521011	0.586993	0.01	12.239561	8.167537	9.437618	2.161748	12.765085	5.624577	13.429864	13.246178	10.505236
11.930016	8.513971	5.919096	0.01	11.845207	5.452285	5.956579	9.14178	7.520347	5.878731	1.691145	13.372528	12.768314
16.584182	19.917216	5.472919	0.01	9.441628	8.533007	0.04017	15.762678	6.506106	2.501137	13.930344	0.974331	0.326281
4.436365	9.782345	2.145646	0.01	12.088079	12.604613	2.20163	12.948925	12.388726	10.529539	6.635845	9.712373	4.515914
13.84849	3.251056	4.331419	0.01	2.018582	11.876954	13.565402	11.08476	9.581666	11.802115	13.301067	4.201888	1.126601
4.353377	8.862919	10.428483	0.021544	9.485684	6.956027	5.265137	10.041891	5.65677	11.593006	12.692211	5.991187	8.651764
7.300885	4.069788	11.855488	0.021544	8.27612	11.237038	17.433939	5.541296	1.550917	17.085736	4.931945	0.662663	10.032639
13.038452	6.232217	6.073554	0.021544	2.423765	11.950361	13.862105	1.74189	11.17673	6.805587	8.013994	12.982606	5.677193
11.047326	4.090751	1.34147	0.021544	11.059301	2.395017	0.182461	12.673689	12.921187	14.503846	6.468915	13.678553	9.61594
11.900883	5.822756	8.095546	0.021544	9.084206	6.872941	6.434132	10.974995	14.638794	10.027328	5.263239	4.135989	6.727647
0.120776	0.907023	14.077983	0.046416	6.593131	12.586866	14.519183	12.998954	5.115961	1.456577	15.356442	3.227674	12.993014
11.444894	6.844351	3.886166	0.046416	9.31297	6.273164	6.692902	12.684472	6.645599	10.192103	8.499288	9.098786	8.378889
10.393389	3.88037	5.273505	0.046416	15.05499	7.799082	16.264402	2.365399	4.976905	6.5796	7.321019	8.886256	11.158667
12.60677	12.4926	8.248764	0.046416	2.682478	11.987167	1.462129	12.354239	2.016056	7.806035	13.02223	3.991684	11.283432
6.110661	10.712084	9.856676	0.046416	12.615747	11.589714	2.754817	14.402691	3.534653	1.921487	5.236004	11.687344	9.531706
3.524624	6.328001	6.023369	0.1	12.162895	11.387501	4.578406	0.294554	8.75666	12.80025	12.907514	8.917902	12.218324
5.773264	4.791476	5.890002	0.1	7.671761	12.224609	7.981431	1.758749	12.210329	6.48888	9.68035	12.41408	13.01507
16.335948	17.130729	1.605833	0.1	1.999898	3.29961	7.476134	2.891777	13.274563	8.913637	10.236283	12.112001	4.623587
1.306566	7.833183	15.209018	0.1	7.162658	6.331608	11.886733	3.215786	8.278714	12.696749	7.71293	13.876379	4.389676
7.39788	10.654229	13.96229	0.1	14.760281	5.809134	16.255397	6.221444	12.415174	0.09158	4.463527	3.823878	4.045186
2.583299	8.292017	2.993846	0.215443	5.897938	2.56955	11.371651	12.205717	9.822628	9.765753	8.966131	12.350062	12.965965
3.397722	12.703563	8.710608	0.215443	11.818322	12.7594	11.453119	11.430073	3.350575	2.600307	9.917464	7.923929	3.719474
5.836507	5.273519	8.316857	0.215443	1.792486	8.091354	9.595953	13.092169	13.210727	12.511966	13.952942	5.450871	2.659204
3.041752	13.269665	8.339312	0.215443	2.140897	1.674972	10.073399	16.258421	12.641938	9.070151	9.911737	4.693398	8.668914
17.45559	14.11508	12.667228	0.215443	0.424032	0.960616	3.11875	8.716313	1.507659	17.561556	9.152724	14.089324	0.015686
10.113627	3.45279	8.016537	0.464159	3.274126	7.338748	10.224209	10.925978	11.181946	6.401659	7.530621	8.202611	12.872991
4.560625	4.921911	7.059724	0.464159	10.884335	15.628874	7.187329	4.577765	5.483827	12.800213	6.88276	5.636702	13.911775
5.879749	10.112335	9.038637	0.464159	8.860519	12.741948	4.720673	13.022745	7.509361	4.48301	13.012408	8.661784	1.492673
9.763685	1.801042	12.936618	0.464159	8.352648	12.268729	6.445054	2.553596	13.537685	1.546115	13.765608	8.115969	8.449093
4.618965	1.601217	6.572903	0.464159	6.354956	13.936809	9.970501	14.108142	9.50811	14.518304	0.719562	10.411771	7.214601
11.21683	12.260261	10.132344	1.0	5.707445	10.038498	10.590495	3.395362	1.856142	10.333713	13.139775	7.601624	2.72751
2.043668	12.40753	4.839427	1.0	7.728645	4.192131	12.024729	6.656902	7.731313	9.69894	12.255556	6.355685	13.065473
10.402355	5.319365	9.656856	1.0	15.53712	7.189866	6.578805	8.946323	12.035917	6.718286	2.250342	14.159755	0.20501
14.697193	1.123927	5.768664	1.0	0.300261	7.688546	8.778384	11.129654	13.562151	5.698436	14.579477	9.574869	6.09844
8.106639	11.200738	2.924834	1.0	9.064568	10.716809	10.78648	3.201539	7.414203	10.90926	11.770065	2.103173	10.801691
17.545836	17.461512	15.960548	15.065063	0.001	3.712391	4.470368	4.305258	6.086928	4.895274	2.101718	6.765917	1.628187
12.922009	11.703195	5.754942	0.926606	0.001	3.315127	14.563647	0.470676	2.758679	7.854869	10.365038	15.209529	14.154682
11.859732	1.619286	11.368127	17.647053	0.001	4.053805	3.92375	9.979077	10.759772	0.205856	10.935594	8.276684	9.370262
5.04896	10.442328	6.108854	1.285515	0.001	12.605035	16.178334	9.065441	12.313398	11.931524	1.164264	2.661216	11.194131
13.859056	3.966047	1.115086	18.95872	0.001	13.616093	2.065535	0.657598	4.800757	4.516678	13.983745	12.582573	9.877112
3.182267	3.863108	8.118559	4.313246	0.002154	10.691772	21.752513	9.673279	0.608344	12.958244	3.083545	8.705954	13.047014
3.724449	11.762559	8.509193	10.543239	0.002154	9.599064	16.873078	7.406418	1.57429	6.459943	2.959368	12.03268	8.553563
5.945911	14.327409	15.584626	13.148866	0.002154	6.888663	0.322938	13.067788	3.566358	1.85129	9.613898	5.729002	9.951097
9.183426	10.624182	2.613656	8.286863	0.002154	11.296999	12.454371	1.567433	6.078225	8.455853	13.19697	3.081299	13.158568
2.625035	13.950949	10.615913	15.806524	0.002154	3.765224	6.616043	11.569875	6.104725	7.903934	6.517702	6.329435	8.192486
8.305828	11.466484	7.725922	16.508071	0.004642	11.067938	7.833446	11.956897	10.3533	1.306573	6.680194	4.474636	2.31607
4.128055	16.842493	15.584385	4.520674	0.004642	18.256611	4.253863	13.120316	13.508411	1.850791	6.378707	0.866277	0.684776
7.354559	12.178424	7.866136	5.769728	0.004642	7.522877	6.767127	10.383651	13.821549	1.919568	12.23433	1.537618	12.639791
9.978811	14.375913	1.299679	3.510051	0.004642	0.229573	4.581211	8.855265	2.455703	13.215751	17.486381	14.044429	9.962593
14.787816	4.49884	15.327074	1.33336	0.004642	9.026179	8.260611	3.40251	4.355011	10.205601	4.084729	13.442943	11.270686
