CD4	CD8	nB	NK	PC	Mn	iDC	mDC	M1	M0	mNeu	M2	cB
3.350263	9.365815	14.686721	0.936638	7.571631	7.164129	6.776968	8.96371	9.091579	10.596755	11.754253	9.695122	0.046416
5.452627	4.019118	6.928467	9.017032	6.110508	6.125242	12.949451	14.615421	12.573617	5.94301	13.801874	2.417217	0.046416
8.995312	3.280974	5.677983	9.269447	1.627086	12.487494	2.671636	14.255907	1.74632	16.115436	12.713358	11.112632	0.046416
14.589773	8.332059	9.922982	5.568334	1.656534	6.148726	5.818853	9.456501	19.895518	11.482181	6.858138	0.223984	0.046416
3.155038	5.35277	11.805747	6.328627	13.717474	8.506621	10.992467	11.855605	0.342466	5.31778	12.774292	9.804696	0.046416
11.213144	10.582726	15.185972	3.778589	1.252093	1.76408	14.266403	1.908645	0.74875	14.113754	11.351665	13.734178	0.1
10.574608	4.392793	14.22191	1.054615	8.131467	10.231788	14.631331	3.836	3.984368	11.458582	12.917936	4.464602	0.1
11.311546	3.820827	4.961171	9.556303	9.714351	7.557135	9.419156	4.06402	12.035429	11.379366	6.611579	9.469118	0.1
16.395695	17.698714	6.159311	12.059549	8.26938	13.814962	5.62081	4.688413	2.119548	1.771034	2.417863	8.884722	0.1
6.714178	13.193718	14.916107	4.176838	3.678362	5.821122	4.055378	9.135708	10.143666	4.115159	13.880281	10.069484	0.1
2.659009	0.539688	3.593447	14.717158	7.663956	2.573913	0.131763	17.01968	5.970797	11.895242	17.674108	15.345796	0.215443
11.972366	13.095618	3.371645	1.300907	1.259781	17.297658	6.768995	5.804151	4.95831	14.892779	3.74962	15.312728	0.215443
13.594282	5.582906	11.259259	4.490657	15.152772	1.369313	5.406246	2.224114	0.294025	14.383345	14.633309	11.394327	0.215443
13.385506	7.152142	9.005096	9.168805	14.72632	1.968919	10.270955	9.397718	11.746538	1.218493	0.92492	10.819145	0.215443
11.521799	13.291555	9.235411	8.27375	0.308751	8.018315	5.123306	16.149782	9.645132	4.704052	9.448679	4.064025	0.215443
3.379279	3.58469	16.469747	10.680995	6.357106	4.46137	8.820638	17.271508	7.071543	9.369987	12.063061	0.005918	0.464159
10.877892	16.604204	8.615213	8.557115	2.785403	13.209122	3.273523	3.983387	1.130821	11.017735	15.238279	4.243148	0.464159
9.071399	13.454254	16.374834	7.752915	11.513591	5.383782	13.350992	1.667665	7.345656	7.85528	3.766077	1.999396	0.464159
1.411454	10.485436	13.220701	12.897191	11.933259	0.60091	9.60921	12.425688	6.959853	2.915363	6.925046	10.151729	0.464159
10.715512	6.315002	3.061782	10.101108	1.197413	15.696677	4.118355	14.599839	5.957048	13.911905	13.851517	0.009684	0.464159
6.557983	8.740934	5.522062	12.33378	4.563039	12.589723	2.795435	3.551206	12.09023	13.021357	11.243103	5.991148	1.0
9.281456	9.200233	11.060095	7.144954	8.817159	8.032992	1.681628	13.518838	6.731034	13.174219	5.737729	4.619665	1.0
1.632736	12.365424	2.053891	5.763386	12.674021	5.878498	1.822848	7.619595	12.633322	13.880694	11.442262	11.233322	1.0
11.922341	3.952644	12.421437	6.081987	6.790799	12.881975	8.711263	12.694581	1.586341	11.791515	2.265328	7.899789	1.0
10.315541	5.622539	8.302916	8.171871	4.397036	0.149563	8.901453	12.705364	14.737631	0.178863	10.615441	14.901782	1.0
