DMRchr	DMRstart	DMRend	chrom	start	end	celltype
chr6	43222331	43223543	chr6	43223436	43223438	[Tr]
chr6	43222331	43223543	chr6	43223481	43223483	[Tr]
chr6	43222331	43223543	chr6	43223507	43223509	[Tr]
chr6	43222331	43223543	chr6	43223532	43223534	[Tr]
chr6	43222331	43223543	chr6	43223541	43223543	[Tr]
chrX	49261182	49262152	chrX	49261181	49261183	[Tr]
chrX	49261182	49262152	chrX	49261348	49261350	[Tr]
chrX	49261182	49262152	chrX	49261371	49261373	[Tr]
chrX	49261182	49262152	chrX	49261462	49261464	[Tr]
chrX	49261182	49262152	chrX	49261518	49261520	[Tr]
chrX	49261182	49262152	chrX	49261582	49261584	[Tr]
chrX	49261182	49262152	chrX	49261618	49261620	[Tr]
chrX	49261182	49262152	chrX	49261668	49261670	[Tr]
chrX	49261182	49262152	chrX	49261675	49261677	[Tr]
chrX	49261182	49262152	chrX	49261704	49261706	[Tr]
chrX	49261182	49262152	chrX	49261855	49261857	[Tr]
chrX	49261182	49262152	chrX	49261865	49261867	[Tr]
chrX	49261182	49262152	chrX	49261916	49261918	[Tr]
chrX	49261182	49262152	chrX	49261924	49261926	[Tr]
chrX	49261182	49262152	chrX	49261955	49261957	[Tr]
chrX	49261182	49262152	chrX	49262150	49262152	[Tr]
chr1	182088191	182088409	chr1	182088190	182088192	[m4]
chr1	182088191	182088409	chr1	182088209	182088211	[m4]
chr1	182088191	182088409	chr1	182088238	182088240	[m4]
chr1	182088191	182088409	chr1	182088351	182088353	[m4]
chr1	182088191	182088409	chr1	182088358	182088360	[m4]
chr1	182088191	182088409	chr1	182088366	182088368	[m4]
chr1	182088191	182088409	chr1	182088371	182088373	[m4]
chr1	182088191	182088409	chr1	182088396	182088398	[m4]
chr1	182088191	182088409	chr1	182088407	182088409	[m4]
chr1	6063900	6063995	chr1	6063899	6063901	[DC]
chr1	6063900	6063995	chr1	6063929	6063931	[DC]
chr1	6063900	6063995	chr1	6063962	6063964	[DC]
chr1	6063900	6063995	chr1	6063993	6063995	[DC]
chr1	206932335	206932499	chr1	206932334	206932336	[DC]
chr1	206932335	206932499	chr1	206932414	206932416	[DC]
chr1	206932335	206932499	chr1	206932455	206932457	[DC]
chr1	206932335	206932499	chr1	206932458	206932460	[DC]
chr1	206932335	206932499	chr1	206932472	206932474	[DC]
chr1	206932335	206932499	chr1	206932497	206932499	[DC]
chr11	11318582	11318824	chr11	11318581	11318583	[DC]
chr11	11318582	11318824	chr11	11318592	11318594	[DC]
chr11	11318582	11318824	chr11	11318614	11318616	[DC]
chr11	11318582	11318824	chr11	11318709	11318711	[DC]
chr11	11318582	11318824	chr11	11318822	11318824	[DC]
chr14	75281356	75281472	chr14	75281355	75281357	[DC]
chr14	75281356	75281472	chr14	75281392	75281394	[DC]
chr14	75281356	75281472	chr14	75281407	75281409	[DC]
chr14	75281356	75281472	chr14	75281447	75281449	[DC]
chr14	75281356	75281472	chr14	75281470	75281472	[DC]
chr15	58889484	58889551	chr15	58889483	58889485	[DC]
chr15	58889484	58889551	chr15	58889522	58889524	[DC]
chr15	58889484	58889551	chr15	58889531	58889533	[DC]
chr15	58889484	58889551	chr15	58889546	58889548	[DC]
chr15	58889484	58889551	chr15	58889549	58889551	[DC]
chr15	99414844	99415158	chr15	99414843	99414845	[DC]
chr15	99414844	99415158	chr15	99414849	99414851	[DC]
chr15	99414844	99415158	chr15	99414866	99414868	[DC]
chr15	99414844	99415158	chr15	99414876	99414878	[DC]
chr15	99414844	99415158	chr15	99414895	99414897	[DC]
chr15	99414844	99415158	chr15	99414938	99414940	[DC]
chr15	99414844	99415158	chr15	99414948	99414950	[DC]
chr15	99414844	99415158	chr15	99414950	99414952	[DC]
chr15	99414844	99415158	chr15	99415156	99415158	[DC]
chr16	31332040	31332286	chr16	31332039	31332041	[DC]
chr16	31332040	31332286	chr16	31332050	31332052	[DC]
chr16	31332040	31332286	chr16	31332074	31332076	[DC]
chr16	31332040	31332286	chr16	31332089	31332091	[DC]
chr16	31332040	31332286	chr16	31332095	31332097	[DC]
chr16	31332040	31332286	chr16	31332106	31332108	[DC]
chr16	31332040	31332286	chr16	31332138	31332140	[DC]
chr16	31332040	31332286	chr16	31332150	31332152	[DC]
chr16	31332040	31332286	chr16	31332168	31332170	[DC]
chr16	31332040	31332286	chr16	31332180	31332182	[DC]
chr16	31332040	31332286	chr16	31332250	31332252	[DC]
chr16	31332040	31332286	chr16	31332253	31332255	[DC]
chr16	31332040	31332286	chr16	31332259	31332261	[DC]
chr16	31332040	31332286	chr16	31332267	31332269	[DC]
chr16	31332040	31332286	chr16	31332284	31332286	[DC]
chr16	88695366	88695542	chr16	88695365	88695367	[DC]
chr16	88695366	88695542	chr16	88695371	88695373	[DC]
chr16	88695366	88695542	chr16	88695382	88695384	[DC]
chr16	88695366	88695542	chr16	88695399	88695401	[DC]
chr16	88695366	88695542	chr16	88695408	88695410	[DC]
chr16	88695366	88695542	chr16	88695424	88695426	[DC]
chr16	88695366	88695542	chr16	88695427	88695429	[DC]
chr16	88695366	88695542	chr16	88695453	88695455	[DC]
chr16	88695366	88695542	chr16	88695502	88695504	[DC]
chr16	88695366	88695542	chr16	88695510	88695512	[DC]
chr16	88695366	88695542	chr16	88695540	88695542	[DC]
chr19	1151066	1151243	chr19	1151065	1151067	[DC]
chr19	1151066	1151243	chr19	1151162	1151164	[DC]
chr19	1151066	1151243	chr19	1151226	1151228	[DC]
chr19	1151066	1151243	chr19	1151241	1151243	[DC]
chr19	2189093	2189269	chr19	2189092	2189094	[DC]
chr19	2189093	2189269	chr19	2189117	2189119	[DC]
chr19	2189093	2189269	chr19	2189133	2189135	[DC]
chr19	2189093	2189269	chr19	2189165	2189167	[DC]
chr19	2189093	2189269	chr19	2189196	2189198	[DC]
chr19	2189093	2189269	chr19	2189267	2189269	[DC]
chr19	4715690	4716192	chr19	4715689	4715691	[DC]
chr19	4715690	4716192	chr19	4715728	4715730	[DC]
chr19	4715690	4716192	chr19	4715765	4715767	[DC]
chr19	4715690	4716192	chr19	4715820	4715822	[DC]
chr19	4715690	4716192	chr19	4715834	4715836	[DC]
chr19	4715690	4716192	chr19	4715844	4715846	[DC]
chr19	4715690	4716192	chr19	4715847	4715849	[DC]
chr19	4715690	4716192	chr19	4715878	4715880	[DC]
chr19	4715690	4716192	chr19	4715884	4715886	[DC]
chr19	4715690	4716192	chr19	4715958	4715960	[DC]
chr19	4715690	4716192	chr19	4715976	4715978	[DC]
chr19	4715690	4716192	chr19	4716006	4716008	[DC]
chr19	4715690	4716192	chr19	4716018	4716020	[DC]
chr19	4715690	4716192	chr19	4716037	4716039	[DC]
chr19	4715690	4716192	chr19	4716048	4716050	[DC]
chr19	4715690	4716192	chr19	4716073	4716075	[DC]
chr19	4715690	4716192	chr19	4716101	4716103	[DC]
chr19	4715690	4716192	chr19	4716133	4716135	[DC]
chr19	4715690	4716192	chr19	4716190	4716192	[DC]
chr19	10206372	10206450	chr19	10206371	10206373	[DC]
chr19	10206372	10206450	chr19	10206395	10206397	[DC]
chr19	10206372	10206450	chr19	10206409	10206411	[DC]
chr19	10206372	10206450	chr19	10206448	10206450	[DC]
chr19	18660347	18660919	chr19	18660346	18660348	[DC]
chr19	18660347	18660919	chr19	18660368	18660370	[DC]
chr19	18660347	18660919	chr19	18660391	18660393	[DC]
chr19	18660347	18660919	chr19	18660401	18660403	[DC]
chr19	18660347	18660919	chr19	18660413	18660415	[DC]
chr19	18660347	18660919	chr19	18660424	18660426	[DC]
chr19	18660347	18660919	chr19	18660434	18660436	[DC]
chr19	18660347	18660919	chr19	18660438	18660440	[DC]
chr19	18660347	18660919	chr19	18660446	18660448	[DC]
chr19	18660347	18660919	chr19	18660453	18660455	[DC]
chr19	18660347	18660919	chr19	18660461	18660463	[DC]
chr19	18660347	18660919	chr19	18660473	18660475	[DC]
chr19	18660347	18660919	chr19	18660478	18660480	[DC]
chr19	18660347	18660919	chr19	18660492	18660494	[DC]
chr19	18660347	18660919	chr19	18660516	18660518	[DC]
chr19	18660347	18660919	chr19	18660519	18660521	[DC]
chr19	18660347	18660919	chr19	18660524	18660526	[DC]
chr19	18660347	18660919	chr19	18660528	18660530	[DC]
chr19	18660347	18660919	chr19	18660582	18660584	[DC]
chr19	18660347	18660919	chr19	18660617	18660619	[DC]
chr19	18660347	18660919	chr19	18660632	18660634	[DC]
chr19	18660347	18660919	chr19	18660646	18660648	[DC]
chr19	18660347	18660919	chr19	18660657	18660659	[DC]
chr19	18660347	18660919	chr19	18660662	18660664	[DC]
chr19	18660347	18660919	chr19	18660670	18660672	[DC]
chr19	18660347	18660919	chr19	18660764	18660766	[DC]
chr19	18660347	18660919	chr19	18660779	18660781	[DC]
chr19	18660347	18660919	chr19	18660844	18660846	[DC]
chr19	18660347	18660919	chr19	18660846	18660848	[DC]
chr19	18660347	18660919	chr19	18660859	18660861	[DC]
chr19	18660347	18660919	chr19	18660917	18660919	[DC]
chr2	112643264	112643303	chr2	112643263	112643265	[DC]
chr2	112643264	112643303	chr2	112643274	112643276	[DC]
chr2	112643264	112643303	chr2	112643281	112643283	[DC]
chr2	112643264	112643303	chr2	112643301	112643303	[DC]
chr20	23098194	23098245	chr20	23098193	23098195	[DC]
chr20	23098194	23098245	chr20	23098200	23098202	[DC]
chr20	23098194	23098245	chr20	23098241	23098243	[DC]
chr20	23098194	23098245	chr20	23098243	23098245	[DC]
chr21	43691129	43691523	chr21	43691128	43691130	[DC]
chr21	43691129	43691523	chr21	43691143	43691145	[DC]
chr21	43691129	43691523	chr21	43691161	43691163	[DC]
chr21	43691129	43691523	chr21	43691211	43691213	[DC]
chr21	43691129	43691523	chr21	43691222	43691224	[DC]
chr21	43691129	43691523	chr21	43691241	43691243	[DC]
chr21	43691129	43691523	chr21	43691258	43691260	[DC]
chr21	43691129	43691523	chr21	43691270	43691272	[DC]
chr21	43691129	43691523	chr21	43691286	43691288	[DC]
chr21	43691129	43691523	chr21	43691340	43691342	[DC]
chr21	43691129	43691523	chr21	43691384	43691386	[DC]
chr21	43691129	43691523	chr21	43691401	43691403	[DC]
chr21	43691129	43691523	chr21	43691500	43691502	[DC]
chr21	43691129	43691523	chr21	43691521	43691523	[DC]
chr7	75838298	75838865	chr7	75838297	75838299	[DC]
chr7	75838298	75838865	chr7	75838330	75838332	[DC]
chr7	75838298	75838865	chr7	75838432	75838434	[DC]
chr7	75838298	75838865	chr7	75838483	75838485	[DC]
chr7	75838298	75838865	chr7	75838496	75838498	[DC]
chr7	75838298	75838865	chr7	75838506	75838508	[DC]
chr7	75838298	75838865	chr7	75838674	75838676	[DC]
chr7	75838298	75838865	chr7	75838725	75838727	[DC]
chr7	75838298	75838865	chr7	75838746	75838748	[DC]
chr7	75838298	75838865	chr7	75838863	75838865	[DC]
chr8	8379179	8379330	chr8	8379178	8379180	[DC]
chr8	8379179	8379330	chr8	8379228	8379230	[DC]
chr8	8379179	8379330	chr8	8379261	8379263	[DC]
chr8	8379179	8379330	chr8	8379275	8379277	[DC]
chr8	8379179	8379330	chr8	8379328	8379330	[DC]
chr10	119524319	119524405	chr10	119524318	119524320	[CD8]
chr10	119524319	119524405	chr10	119524359	119524361	[CD8]
chr10	119524319	119524405	chr10	119524364	119524366	[CD8]
chr10	119524319	119524405	chr10	119524398	119524400	[CD8]
chr10	119524319	119524405	chr10	119524403	119524405	[CD8]
chr11	63877909	63878091	chr11	63877908	63877910	[CD8]
chr11	63877909	63878091	chr11	63878012	63878014	[CD8]
chr11	63877909	63878091	chr11	63878084	63878086	[CD8]
chr11	63877909	63878091	chr11	63878089	63878091	[CD8]
chr11	66314534	66314997	chr11	66314533	66314535	[CD8]
chr11	66314534	66314997	chr11	66314574	66314576	[CD8]
chr11	66314534	66314997	chr11	66314578	66314580	[CD8]
chr11	66314534	66314997	chr11	66314704	66314706	[CD8]
chr11	66314534	66314997	chr11	66314719	66314721	[CD8]
chr11	66314534	66314997	chr11	66314758	66314760	[CD8]
chr11	66314534	66314997	chr11	66314847	66314849	[CD8]
chr11	66314534	66314997	chr11	66314865	66314867	[CD8]
chr11	66314534	66314997	chr11	66314892	66314894	[CD8]
chr11	66314534	66314997	chr11	66314905	66314907	[CD8]
chr11	66314534	66314997	chr11	66314942	66314944	[CD8]
chr11	66314534	66314997	chr11	66314973	66314975	[CD8]
chr11	66314534	66314997	chr11	66314995	66314997	[CD8]
chr12	132443647	132443788	chr12	132443646	132443648	[CD8]
chr12	132443647	132443788	chr12	132443671	132443673	[CD8]
chr12	132443647	132443788	chr12	132443678	132443680	[CD8]
chr12	132443647	132443788	chr12	132443686	132443688	[CD8]
chr12	132443647	132443788	chr12	132443707	132443709	[CD8]
chr12	132443647	132443788	chr12	132443716	132443718	[CD8]
chr12	132443647	132443788	chr12	132443740	132443742	[CD8]
chr12	132443647	132443788	chr12	132443786	132443788	[CD8]
chr16	50081601	50082080	chr16	50081600	50081602	[CD8]
chr16	50081601	50082080	chr16	50081879	50081881	[CD8]
chr16	50081601	50082080	chr16	50081884	50081886	[CD8]
chr16	50081601	50082080	chr16	50081939	50081941	[CD8]
chr16	50081601	50082080	chr16	50082058	50082060	[CD8]
chr16	50081601	50082080	chr16	50082078	50082080	[CD8]
chr3	58102150	58102419	chr3	58102149	58102151	[CD8]
chr3	58102150	58102419	chr3	58102222	58102224	[CD8]
chr3	58102150	58102419	chr3	58102234	58102236	[CD8]
chr3	58102150	58102419	chr3	58102254	58102256	[CD8]
chr3	58102150	58102419	chr3	58102258	58102260	[CD8]
chr3	58102150	58102419	chr3	58102264	58102266	[CD8]
chr3	58102150	58102419	chr3	58102317	58102319	[CD8]
chr3	58102150	58102419	chr3	58102417	58102419	[CD8]
chr10	69455031	69455119	chr10	69455030	69455032	[Mg]
chr10	69455031	69455119	chr10	69455055	69455057	[Mg]
chr10	69455031	69455119	chr10	69455075	69455077	[Mg]
chr10	69455031	69455119	chr10	69455085	69455087	[Mg]
chr10	69455031	69455119	chr10	69455092	69455094	[Mg]
chr10	69455031	69455119	chr10	69455117	69455119	[Mg]
chr19	2185951	2186271	chr19	2185950	2185952	[Mg]
chr19	2185951	2186271	chr19	2185955	2185957	[Mg]
chr19	2185951	2186271	chr19	2185960	2185962	[Mg]
chr19	2185951	2186271	chr19	2185972	2185974	[Mg]
chr19	2185951	2186271	chr19	2186187	2186189	[Mg]
chr19	2185951	2186271	chr19	2186197	2186199	[Mg]
chr19	2185951	2186271	chr19	2186211	2186213	[Mg]
chr19	2185951	2186271	chr19	2186215	2186217	[Mg]
chr19	2185951	2186271	chr19	2186222	2186224	[Mg]
chr19	2185951	2186271	chr19	2186234	2186236	[Mg]
chr19	2185951	2186271	chr19	2186269	2186271	[Mg]
chr19	16838399	16838562	chr19	16838398	16838400	[Mg]
chr19	16838399	16838562	chr19	16838432	16838434	[Mg]
chr19	16838399	16838562	chr19	16838468	16838470	[Mg]
chr19	16838399	16838562	chr19	16838477	16838479	[Mg]
chr19	16838399	16838562	chr19	16838492	16838494	[Mg]
chr19	16838399	16838562	chr19	16838498	16838500	[Mg]
chr19	16838399	16838562	chr19	16838560	16838562	[Mg]
chr4	1591867	1592415	chr4	1591866	1591868	[Mg]
chr4	1591867	1592415	chr4	1592127	1592129	[Mg]
chr4	1591867	1592415	chr4	1592269	1592271	[Mg]
chr4	1591867	1592415	chr4	1592279	1592281	[Mg]
chr4	1591867	1592415	chr4	1592282	1592284	[Mg]
chr4	1591867	1592415	chr4	1592284	1592286	[Mg]
chr4	1591867	1592415	chr4	1592295	1592297	[Mg]
chr4	1591867	1592415	chr4	1592303	1592305	[Mg]
chr4	1591867	1592415	chr4	1592305	1592307	[Mg]
chr4	1591867	1592415	chr4	1592321	1592323	[Mg]
chr4	1591867	1592415	chr4	1592327	1592329	[Mg]
chr4	1591867	1592415	chr4	1592332	1592334	[Mg]
chr4	1591867	1592415	chr4	1592341	1592343	[Mg]
chr4	1591867	1592415	chr4	1592351	1592353	[Mg]
chr4	1591867	1592415	chr4	1592361	1592363	[Mg]
chr4	1591867	1592415	chr4	1592376	1592378	[Mg]
chr4	1591867	1592415	chr4	1592378	1592380	[Mg]
chr4	1591867	1592415	chr4	1592384	1592386	[Mg]
chr4	1591867	1592415	chr4	1592413	1592415	[Mg]
chr1	21320090	21320281	chr1	21320089	21320091	[Er]
chr1	21320090	21320281	chr1	21320117	21320119	[Er]
chr1	21320090	21320281	chr1	21320124	21320126	[Er]
chr1	21320090	21320281	chr1	21320129	21320131	[Er]
chr1	21320090	21320281	chr1	21320188	21320190	[Er]
chr1	21320090	21320281	chr1	21320220	21320222	[Er]
chr1	21320090	21320281	chr1	21320226	21320228	[Er]
chr1	21320090	21320281	chr1	21320247	21320249	[Er]
chr1	21320090	21320281	chr1	21320279	21320281	[Er]
chr1	44637812	44637996	chr1	44637811	44637813	[Er]
chr1	44637812	44637996	chr1	44637823	44637825	[Er]
chr1	44637812	44637996	chr1	44637860	44637862	[Er]
chr1	44637812	44637996	chr1	44637916	44637918	[Er]
chr1	44637812	44637996	chr1	44637976	44637978	[Er]
chr1	44637812	44637996	chr1	44637985	44637987	[Er]
chr1	44637812	44637996	chr1	44637994	44637996	[Er]
chr11	1042081	1042271	chr11	1042080	1042082	[Er]
chr11	1042081	1042271	chr11	1042109	1042111	[Er]
chr11	1042081	1042271	chr11	1042139	1042141	[Er]
chr11	1042081	1042271	chr11	1042144	1042146	[Er]
chr11	1042081	1042271	chr11	1042169	1042171	[Er]
chr11	1042081	1042271	chr11	1042173	1042175	[Er]
chr11	1042081	1042271	chr11	1042196	1042198	[Er]
chr11	1042081	1042271	chr11	1042202	1042204	[Er]
chr11	1042081	1042271	chr11	1042257	1042259	[Er]
chr11	1042081	1042271	chr11	1042261	1042263	[Er]
chr11	1042081	1042271	chr11	1042269	1042271	[Er]
chr11	6252000	6252502	chr11	6251999	6252001	[Er]
chr11	6252000	6252502	chr11	6252288	6252290	[Er]
chr11	6252000	6252502	chr11	6252306	6252308	[Er]
chr11	6252000	6252502	chr11	6252314	6252316	[Er]
chr11	6252000	6252502	chr11	6252343	6252345	[Er]
chr11	6252000	6252502	chr11	6252500	6252502	[Er]
chr12	122964778	122965140	chr12	122964777	122964779	[Er]
chr12	122964778	122965140	chr12	122964807	122964809	[Er]
chr12	122964778	122965140	chr12	122964818	122964820	[Er]
chr12	122964778	122965140	chr12	122964953	122964955	[Er]
chr12	122964778	122965140	chr12	122964975	122964977	[Er]
chr12	122964778	122965140	chr12	122965057	122965059	[Er]
chr12	122964778	122965140	chr12	122965138	122965140	[Er]
chr14	77825921	77826020	chr14	77825920	77825922	[Er]
chr14	77825921	77826020	chr14	77825937	77825939	[Er]
chr14	77825921	77826020	chr14	77825965	77825967	[Er]
chr14	77825921	77826020	chr14	77825987	77825989	[Er]
chr14	77825921	77826020	chr14	77826018	77826020	[Er]
chr19	1836708	1836938	chr19	1836707	1836709	[Er]
chr19	1836708	1836938	chr19	1836772	1836774	[Er]
chr19	1836708	1836938	chr19	1836793	1836795	[Er]
chr19	1836708	1836938	chr19	1836800	1836802	[Er]
chr19	1836708	1836938	chr19	1836804	1836806	[Er]
chr19	1836708	1836938	chr19	1836813	1836815	[Er]
chr19	1836708	1836938	chr19	1836827	1836829	[Er]
chr19	1836708	1836938	chr19	1836877	1836879	[Er]
chr19	1836708	1836938	chr19	1836936	1836938	[Er]
chr19	45172951	45173061	chr19	45172950	45172952	[Er]
chr19	45172951	45173061	chr19	45172958	45172960	[Er]
chr19	45172951	45173061	chr19	45172981	45172983	[Er]
chr19	45172951	45173061	chr19	45172990	45172992	[Er]
chr19	45172951	45173061	chr19	45173059	45173061	[Er]
chr2	60498183	60498381	chr2	60498182	60498184	[Er]
chr2	60498183	60498381	chr2	60498234	60498236	[Er]
chr2	60498183	60498381	chr2	60498319	60498321	[Er]
chr2	60498183	60498381	chr2	60498347	60498349	[Er]
chr2	60498183	60498381	chr2	60498361	60498363	[Er]
chr2	60498183	60498381	chr2	60498363	60498365	[Er]
chr2	60498183	60498381	chr2	60498379	60498381	[Er]
chr2	238421467	238421597	chr2	238421466	238421468	[Er]
chr2	238421467	238421597	chr2	238421529	238421531	[Er]
chr2	238421467	238421597	chr2	238421531	238421533	[Er]
chr2	238421467	238421597	chr2	238421543	238421545	[Er]
chr2	238421467	238421597	chr2	238421560	238421562	[Er]
chr2	238421467	238421597	chr2	238421578	238421580	[Er]
chr2	238421467	238421597	chr2	238421583	238421585	[Er]
chr2	238421467	238421597	chr2	238421595	238421597	[Er]
chr21	46455763	46456044	chr21	46455762	46455764	[Er]
chr21	46455763	46456044	chr21	46455775	46455777	[Er]
chr21	46455763	46456044	chr21	46455779	46455781	[Er]
chr21	46455763	46456044	chr21	46455851	46455853	[Er]
chr21	46455763	46456044	chr21	46456042	46456044	[Er]
chr4	38382542	38382676	chr4	38382541	38382543	[Er]
chr4	38382542	38382676	chr4	38382575	38382577	[Er]
chr4	38382542	38382676	chr4	38382587	38382589	[Er]
chr4	38382542	38382676	chr4	38382628	38382630	[Er]
chr4	38382542	38382676	chr4	38382674	38382676	[Er]
chr5	140678830	140679055	chr5	140678829	140678831	[Er]
chr5	140678830	140679055	chr5	140678837	140678839	[Er]
chr5	140678830	140679055	chr5	140679017	140679019	[Er]
chr5	140678830	140679055	chr5	140679023	140679025	[Er]
chr5	140678830	140679055	chr5	140679029	140679031	[Er]
chr5	140678830	140679055	chr5	140679050	140679052	[Er]
chr5	140678830	140679055	chr5	140679053	140679055	[Er]
chr5	160348173	160348355	chr5	160348172	160348174	[Er]
chr5	160348173	160348355	chr5	160348187	160348189	[Er]
chr5	160348173	160348355	chr5	160348222	160348224	[Er]
chr5	160348173	160348355	chr5	160348253	160348255	[Er]
chr5	160348173	160348355	chr5	160348269	160348271	[Er]
chr5	160348173	160348355	chr5	160348306	160348308	[Er]
chr5	160348173	160348355	chr5	160348342	160348344	[Er]
chr5	160348173	160348355	chr5	160348353	160348355	[Er]
chr6	3418805	3418885	chr6	3418804	3418806	[Er]
chr6	3418805	3418885	chr6	3418816	3418818	[Er]
chr6	3418805	3418885	chr6	3418839	3418841	[Er]
chr6	3418805	3418885	chr6	3418842	3418844	[Er]
chr6	3418805	3418885	chr6	3418862	3418864	[Er]
chr6	3418805	3418885	chr6	3418883	3418885	[Er]
chr6	49782779	49783008	chr6	49782778	49782780	[Er]
chr6	49782779	49783008	chr6	49782793	49782795	[Er]
chr6	49782779	49783008	chr6	49782945	49782947	[Er]
chr6	49782779	49783008	chr6	49782986	49782988	[Er]
chr6	49782779	49783008	chr6	49783006	49783008	[Er]
chr8	42484794	42484958	chr8	42484793	42484795	[Er]
chr8	42484794	42484958	chr8	42484824	42484826	[Er]
chr8	42484794	42484958	chr8	42484867	42484869	[Er]
chr8	42484794	42484958	chr8	42484885	42484887	[Er]
chr8	42484794	42484958	chr8	42484956	42484958	[Er]
chr8	142661520	142661660	chr8	142661519	142661521	[Er]
chr8	142661520	142661660	chr8	142661538	142661540	[Er]
chr8	142661520	142661660	chr8	142661624	142661626	[Er]
chr8	142661520	142661660	chr8	142661626	142661628	[Er]
chr8	142661520	142661660	chr8	142661658	142661660	[Er]
chr12	47394152	47394923	chr12	47394151	47394153	[m8]
chr12	47394152	47394923	chr12	47394362	47394364	[m8]
chr12	47394152	47394923	chr12	47394530	47394532	[m8]
chr12	47394152	47394923	chr12	47394539	47394541	[m8]
chr12	47394152	47394923	chr12	47394547	47394549	[m8]
chr12	47394152	47394923	chr12	47394559	47394561	[m8]
chr12	47394152	47394923	chr12	47394587	47394589	[m8]
chr12	47394152	47394923	chr12	47394592	47394594	[m8]
chr12	47394152	47394923	chr12	47394617	47394619	[m8]
chr12	47394152	47394923	chr12	47394648	47394650	[m8]
chr12	47394152	47394923	chr12	47394737	47394739	[m8]
chr12	47394152	47394923	chr12	47394745	47394747	[m8]
chr12	47394152	47394923	chr12	47394752	47394754	[m8]
chr12	47394152	47394923	chr12	47394769	47394771	[m8]
