DMRchr	DMRstart	DMRend	chrom	start	end	celltype
chr2	203853750	203854356	chr2	203854320	203854322	[Tr]
chr2	203853750	203854356	chr2	203854346	203854348	[Tr]
chr2	203853750	203854356	chr2	203854354	203854356	[Tr]
chr2	203870593	203870912	chr2	203870592	203870594	[Tr]
chr2	203870593	203870912	chr2	203870626	203870628	[Tr]
chr2	203870593	203870912	chr2	203870634	203870636	[Tr]
chr2	203870593	203870912	chr2	203870683	203870685	[Tr]
chr2	203870593	203870912	chr2	203870698	203870700	[Tr]
chr2	203870593	203870912	chr2	203870732	203870734	[Tr]
chr2	203870593	203870912	chr2	203870786	203870788	[Tr]
chr2	203870593	203870912	chr2	203870846	203870848	[Tr]
chr2	203870593	203870912	chr2	203870885	203870887	[Tr]
chr2	203870593	203870912	chr2	203870910	203870912	[Tr]
chr2	213135457	213136328	chr2	213135456	213135458	[Tr]
chr2	213135457	213136328	chr2	213135638	213135640	[Tr]
chr2	213135457	213136328	chr2	213135646	213135648	[Tr]
chr2	213135457	213136328	chr2	213135815	213135817	[Tr]
chr2	213135457	213136328	chr2	213135821	213135823	[Tr]
chr2	213135457	213136328	chr2	213135845	213135847	[Tr]
chr2	213135457	213136328	chr2	213135851	213135853	[Tr]
chr2	213135457	213136328	chr2	213135875	213135877	[Tr]
chr2	213135457	213136328	chr2	213135907	213135909	[Tr]
chr2	213135457	213136328	chr2	213135980	213135982	[Tr]
chr2	213135457	213136328	chr2	213136002	213136004	[Tr]
chr2	213135457	213136328	chr2	213136004	213136006	[Tr]
chr2	213135457	213136328	chr2	213136009	213136011	[Tr]
chr2	213135457	213136328	chr2	213136034	213136036	[Tr]
chr2	213135457	213136328	chr2	213136042	213136044	[Tr]
chr2	213135457	213136328	chr2	213136090	213136092	[Tr]
chr2	213135457	213136328	chr2	213136152	213136154	[Tr]
chr2	213135457	213136328	chr2	213136242	213136244	[Tr]
chr2	213135457	213136328	chr2	213136262	213136264	[Tr]
chr2	213135457	213136328	chr2	213136324	213136326	[Tr]
chr2	213135457	213136328	chr2	213136326	213136328	[Tr]
chr21	31178339	31178566	chr21	31178338	31178340	[Tr]
chr21	31178339	31178566	chr21	31178344	31178346	[Tr]
chr21	31178339	31178566	chr21	31178374	31178376	[Tr]
chr21	31178339	31178566	chr21	31178397	31178399	[Tr]
chr21	31178339	31178566	chr21	31178406	31178408	[Tr]
chr21	31178339	31178566	chr21	31178430	31178432	[Tr]
chr21	31178339	31178566	chr21	31178454	31178456	[Tr]
chr21	31178339	31178566	chr21	31178495	31178497	[Tr]
chr21	31178339	31178566	chr21	31178526	31178528	[Tr]
chr21	31178339	31178566	chr21	31178540	31178542	[Tr]
chr21	31178339	31178566	chr21	31178556	31178558	[Tr]
chr21	31178339	31178566	chr21	31178564	31178566	[Tr]
chrX	49261182	49262152	chrX	49261181	49261183	[Tr]
chrX	49261182	49262152	chrX	49261348	49261350	[Tr]
chrX	49261182	49262152	chrX	49261371	49261373	[Tr]
chrX	49261182	49262152	chrX	49261462	49261464	[Tr]
chrX	49261182	49262152	chrX	49261518	49261520	[Tr]
chrX	49261182	49262152	chrX	49261582	49261584	[Tr]
chrX	49261182	49262152	chrX	49261618	49261620	[Tr]
chrX	49261182	49262152	chrX	49261668	49261670	[Tr]
chrX	49261182	49262152	chrX	49261675	49261677	[Tr]
chrX	49261182	49262152	chrX	49261704	49261706	[Tr]
chrX	49261182	49262152	chrX	49261855	49261857	[Tr]
chrX	49261182	49262152	chrX	49261865	49261867	[Tr]
chrX	49261182	49262152	chrX	49261916	49261918	[Tr]
chrX	49261182	49262152	chrX	49261924	49261926	[Tr]
chrX	49261182	49262152	chrX	49261955	49261957	[Tr]
chrX	49261182	49262152	chrX	49262150	49262152	[Tr]
chrX	49263467	49264778	chrX	49263466	49263468	[Tr]
chrX	49263467	49264778	chrX	49263477	49263479	[Tr]
chrX	49263467	49264778	chrX	49263493	49263495	[Tr]
chrX	49263467	49264778	chrX	49263681	49263683	[Tr]
chrX	49263467	49264778	chrX	49263705	49263707	[Tr]
chrX	49263467	49264778	chrX	49263727	49263729	[Tr]
chrX	49263467	49264778	chrX	49263823	49263825	[Tr]
chrX	49263467	49264778	chrX	49263858	49263860	[Tr]
chrX	49263467	49264778	chrX	49263881	49263883	[Tr]
chrX	49263467	49264778	chrX	49263919	49263921	[Tr]
chrX	49263467	49264778	chrX	49263991	49263993	[Tr]
chrX	49263467	49264778	chrX	49263994	49263996	[Tr]
chrX	49263467	49264778	chrX	49264013	49264015	[Tr]
chrX	49263467	49264778	chrX	49264085	49264087	[Tr]
chrX	49263467	49264778	chrX	49264174	49264176	[Tr]
chrX	49263467	49264778	chrX	49264198	49264200	[Tr]
chrX	49263467	49264778	chrX	49264426	49264428	[Tr]
chrX	49263467	49264778	chrX	49264589	49264591	[Tr]
chrX	49263467	49264778	chrX	49264592	49264594	[Tr]
chrX	49263467	49264778	chrX	49264714	49264716	[Tr]
chrX	49263467	49264778	chrX	49264764	49264766	[Tr]
chrX	49263467	49264778	chrX	49264776	49264778	[Tr]
chr1	182088191	182088409	chr1	182088190	182088192	[m4]
chr1	182088191	182088409	chr1	182088209	182088211	[m4]
chr1	182088191	182088409	chr1	182088238	182088240	[m4]
chr1	182088191	182088409	chr1	182088351	182088353	[m4]
chr1	182088191	182088409	chr1	182088358	182088360	[m4]
chr1	182088191	182088409	chr1	182088366	182088368	[m4]
chr1	182088191	182088409	chr1	182088371	182088373	[m4]
chr1	182088191	182088409	chr1	182088396	182088398	[m4]
chr1	182088191	182088409	chr1	182088407	182088409	[m4]
chr8	11866307	11867001	chr8	11866306	11866308	[m4]
chr8	11866307	11867001	chr8	11866367	11866369	[m4]
chr8	11866307	11867001	chr8	11866380	11866382	[m4]
chr8	11866307	11867001	chr8	11866457	11866459	[m4]
chr8	11866307	11867001	chr8	11866485	11866487	[m4]
chr8	11866307	11867001	chr8	11866523	11866525	[m4]
chr8	11866307	11867001	chr8	11866551	11866553	[m4]
chr8	11866307	11867001	chr8	11866606	11866608	[m4]
chr8	11866307	11867001	chr8	11866616	11866618	[m4]
chr8	11866307	11867001	chr8	11866624	11866626	[m4]
chr8	11866307	11867001	chr8	11866633	11866635	[m4]
chr8	11866307	11867001	chr8	11866719	11866721	[m4]
chr8	11866307	11867001	chr8	11866727	11866729	[m4]
chr8	11866307	11867001	chr8	11866790	11866792	[m4]
chr8	11866307	11867001	chr8	11866807	11866809	[m4]
chr8	11866307	11867001	chr8	11866813	11866815	[m4]
chr8	11866307	11867001	chr8	11866815	11866817	[m4]
chr8	11866307	11867001	chr8	11866853	11866855	[m4]
chr8	11866307	11867001	chr8	11866871	11866873	[m4]
chr8	11866307	11867001	chr8	11866878	11866880	[m4]
chr8	11866307	11867001	chr8	11866888	11866890	[m4]
chr8	11866307	11867001	chr8	11866930	11866932	[m4]
chr8	11866307	11867001	chr8	11866999	11867001	[m4]
chr1	6063900	6063995	chr1	6063899	6063901	[DC]
chr1	6063900	6063995	chr1	6063929	6063931	[DC]
chr1	6063900	6063995	chr1	6063962	6063964	[DC]
chr1	6063900	6063995	chr1	6063993	6063995	[DC]
chr1	109881097	109881289	chr1	109881096	109881098	[DC]
chr1	109881097	109881289	chr1	109881153	109881155	[DC]
chr1	109881097	109881289	chr1	109881182	109881184	[DC]
chr1	109881097	109881289	chr1	109881190	109881192	[DC]
chr1	109881097	109881289	chr1	109881241	109881243	[DC]
chr1	109881097	109881289	chr1	109881287	109881289	[DC]
chr1	206932335	206932499	chr1	206932334	206932336	[DC]
chr1	206932335	206932499	chr1	206932414	206932416	[DC]
chr1	206932335	206932499	chr1	206932455	206932457	[DC]
chr1	206932335	206932499	chr1	206932458	206932460	[DC]
chr1	206932335	206932499	chr1	206932472	206932474	[DC]
chr1	206932335	206932499	chr1	206932497	206932499	[DC]
chr10	123309817	123309912	chr10	123309816	123309818	[DC]
chr10	123309817	123309912	chr10	123309830	123309832	[DC]
chr10	123309817	123309912	chr10	123309843	123309845	[DC]
chr10	123309817	123309912	chr10	123309887	123309889	[DC]
chr10	123309817	123309912	chr10	123309910	123309912	[DC]
chr11	11318582	11318824	chr11	11318581	11318583	[DC]
chr11	11318582	11318824	chr11	11318592	11318594	[DC]
chr11	11318582	11318824	chr11	11318614	11318616	[DC]
chr11	11318582	11318824	chr11	11318709	11318711	[DC]
chr11	11318582	11318824	chr11	11318822	11318824	[DC]
chr12	57104487	57104637	chr12	57104486	57104488	[DC]
chr12	57104487	57104637	chr12	57104522	57104524	[DC]
chr12	57104487	57104637	chr12	57104557	57104559	[DC]
chr12	57104487	57104637	chr12	57104566	57104568	[DC]
chr12	57104487	57104637	chr12	57104614	57104616	[DC]
chr12	57104487	57104637	chr12	57104635	57104637	[DC]
chr13	49314162	49314215	chr13	49314161	49314163	[DC]
chr13	49314162	49314215	chr13	49314193	49314195	[DC]
chr13	49314162	49314215	chr13	49314207	49314209	[DC]
chr13	49314162	49314215	chr13	49314210	49314212	[DC]
chr13	49314162	49314215	chr13	49314213	49314215	[DC]
chr14	68961862	68962056	chr14	68961861	68961863	[DC]
chr14	68961862	68962056	chr14	68961900	68961902	[DC]
chr14	68961862	68962056	chr14	68961904	68961906	[DC]
chr14	68961862	68962056	chr14	68961908	68961910	[DC]
chr14	68961862	68962056	chr14	68962054	68962056	[DC]
chr16	79437717	79437920	chr16	79437716	79437718	[DC]
chr16	79437717	79437920	chr16	79437725	79437727	[DC]
chr16	79437717	79437920	chr16	79437760	79437762	[DC]
chr16	79437717	79437920	chr16	79437907	79437909	[DC]
chr16	79437717	79437920	chr16	79437918	79437920	[DC]
chr16	88695366	88695542	chr16	88695365	88695367	[DC]
chr16	88695366	88695542	chr16	88695371	88695373	[DC]
chr16	88695366	88695542	chr16	88695382	88695384	[DC]
chr16	88695366	88695542	chr16	88695399	88695401	[DC]
chr16	88695366	88695542	chr16	88695408	88695410	[DC]
chr16	88695366	88695542	chr16	88695424	88695426	[DC]
chr16	88695366	88695542	chr16	88695427	88695429	[DC]
chr16	88695366	88695542	chr16	88695453	88695455	[DC]
chr16	88695366	88695542	chr16	88695502	88695504	[DC]
chr16	88695366	88695542	chr16	88695510	88695512	[DC]
chr16	88695366	88695542	chr16	88695540	88695542	[DC]
chr17	504694	504976	chr17	504693	504695	[DC]
chr17	504694	504976	chr17	504855	504857	[DC]
chr17	504694	504976	chr17	504909	504911	[DC]
chr17	504694	504976	chr17	504974	504976	[DC]
chr17	1092153	1092349	chr17	1092152	1092154	[DC]
chr17	1092153	1092349	chr17	1092154	1092156	[DC]
chr17	1092153	1092349	chr17	1092167	1092169	[DC]
chr17	1092153	1092349	chr17	1092182	1092184	[DC]
chr17	1092153	1092349	chr17	1092300	1092302	[DC]
chr17	1092153	1092349	chr17	1092347	1092349	[DC]
chr17	2406984	2407407	chr17	2406983	2406985	[DC]
chr17	2406984	2407407	chr17	2407146	2407148	[DC]
chr17	2406984	2407407	chr17	2407191	2407193	[DC]
chr17	2406984	2407407	chr17	2407208	2407210	[DC]
chr17	2406984	2407407	chr17	2407348	2407350	[DC]
chr17	2406984	2407407	chr17	2407358	2407360	[DC]
chr17	2406984	2407407	chr17	2407402	2407404	[DC]
chr17	2406984	2407407	chr17	2407405	2407407	[DC]
chr17	8005087	8005197	chr17	8005086	8005088	[DC]
chr17	8005087	8005197	chr17	8005100	8005102	[DC]
chr17	8005087	8005197	chr17	8005132	8005134	[DC]
chr17	8005087	8005197	chr17	8005185	8005187	[DC]
chr17	8005087	8005197	chr17	8005195	8005197	[DC]
chr17	77287098	77287296	chr17	77287097	77287099	[DC]
chr17	77287098	77287296	chr17	77287126	77287128	[DC]
chr17	77287098	77287296	chr17	77287157	77287159	[DC]
chr17	77287098	77287296	chr17	77287211	77287213	[DC]
chr17	77287098	77287296	chr17	77287232	77287234	[DC]
chr17	77287098	77287296	chr17	77287258	77287260	[DC]
chr17	77287098	77287296	chr17	77287288	77287290	[DC]
chr17	77287098	77287296	chr17	77287294	77287296	[DC]
chr18	79934315	79934423	chr18	79934314	79934316	[DC]
chr18	79934315	79934423	chr18	79934338	79934340	[DC]
chr18	79934315	79934423	chr18	79934347	79934349	[DC]
chr18	79934315	79934423	chr18	79934421	79934423	[DC]
chr19	1151066	1151243	chr19	1151065	1151067	[DC]
chr19	1151066	1151243	chr19	1151162	1151164	[DC]
chr19	1151066	1151243	chr19	1151226	1151228	[DC]
chr19	1151066	1151243	chr19	1151241	1151243	[DC]
chr19	2189093	2189269	chr19	2189092	2189094	[DC]
chr19	2189093	2189269	chr19	2189117	2189119	[DC]
chr19	2189093	2189269	chr19	2189133	2189135	[DC]
chr19	2189093	2189269	chr19	2189165	2189167	[DC]
chr19	2189093	2189269	chr19	2189196	2189198	[DC]
chr19	2189093	2189269	chr19	2189267	2189269	[DC]
chr2	37357723	37357820	chr2	37357722	37357724	[DC]
chr2	37357723	37357820	chr2	37357782	37357784	[DC]
chr2	37357723	37357820	chr2	37357808	37357810	[DC]
chr2	37357723	37357820	chr2	37357818	37357820	[DC]
chr2	60310184	60310552	chr2	60310183	60310185	[DC]
chr2	60310184	60310552	chr2	60310298	60310300	[DC]
chr2	60310184	60310552	chr2	60310303	60310305	[DC]
chr2	60310184	60310552	chr2	60310550	60310552	[DC]
chr2	60862299	60862399	chr2	60862298	60862300	[DC]
chr2	60862299	60862399	chr2	60862348	60862350	[DC]
chr2	60862299	60862399	chr2	60862369	60862371	[DC]
chr2	60862299	60862399	chr2	60862397	60862399	[DC]
chr2	112643264	112643303	chr2	112643263	112643265	[DC]
chr2	112643264	112643303	chr2	112643274	112643276	[DC]
chr2	112643264	112643303	chr2	112643281	112643283	[DC]
chr2	112643264	112643303	chr2	112643301	112643303	[DC]
chr2	120237590	120237828	chr2	120237589	120237591	[DC]
chr2	120237590	120237828	chr2	120237623	120237625	[DC]
chr2	120237590	120237828	chr2	120237641	120237643	[DC]
chr2	120237590	120237828	chr2	120237694	120237696	[DC]
chr2	120237590	120237828	chr2	120237776	120237778	[DC]
chr2	120237590	120237828	chr2	120237826	120237828	[DC]
chr2	218282746	218282922	chr2	218282745	218282747	[DC]
chr2	218282746	218282922	chr2	218282769	218282771	[DC]
chr2	218282746	218282922	chr2	218282897	218282899	[DC]
chr2	218282746	218282922	chr2	218282903	218282905	[DC]
chr2	218282746	218282922	chr2	218282920	218282922	[DC]
chr20	1327363	1327585	chr20	1327362	1327364	[DC]
chr20	1327363	1327585	chr20	1327383	1327385	[DC]
chr20	1327363	1327585	chr20	1327402	1327404	[DC]
chr20	1327363	1327585	chr20	1327404	1327406	[DC]
chr20	1327363	1327585	chr20	1327415	1327417	[DC]
chr20	1327363	1327585	chr20	1327479	1327481	[DC]
chr20	1327363	1327585	chr20	1327583	1327585	[DC]
chr20	23098194	23098245	chr20	23098193	23098195	[DC]
chr20	23098194	23098245	chr20	23098200	23098202	[DC]
chr20	23098194	23098245	chr20	23098241	23098243	[DC]
chr20	23098194	23098245	chr20	23098243	23098245	[DC]
chr20	47379869	47380083	chr20	47379868	47379870	[DC]
chr20	47379869	47380083	chr20	47379957	47379959	[DC]
chr20	47379869	47380083	chr20	47379967	47379969	[DC]
chr20	47379869	47380083	chr20	47380032	47380034	[DC]
chr20	47379869	47380083	chr20	47380050	47380052	[DC]
chr20	47379869	47380083	chr20	47380081	47380083	[DC]
chr3	14409334	14409565	chr3	14409333	14409335	[DC]
chr3	14409334	14409565	chr3	14409351	14409353	[DC]
chr3	14409334	14409565	chr3	14409360	14409362	[DC]
chr3	14409334	14409565	chr3	14409409	14409411	[DC]
chr3	14409334	14409565	chr3	14409501	14409503	[DC]
chr3	14409334	14409565	chr3	14409520	14409522	[DC]
chr3	14409334	14409565	chr3	14409540	14409542	[DC]
chr3	14409334	14409565	chr3	14409552	14409554	[DC]
chr3	14409334	14409565	chr3	14409556	14409558	[DC]
chr3	14409334	14409565	chr3	14409563	14409565	[DC]
chr3	126926895	126926929	chr3	126926894	126926896	[DC]
chr3	126926895	126926929	chr3	126926897	126926899	[DC]
chr3	126926895	126926929	chr3	126926916	126926918	[DC]
chr3	126926895	126926929	chr3	126926927	126926929	[DC]
chr4	147842650	147842813	chr4	147842649	147842651	[DC]
chr4	147842650	147842813	chr4	147842743	147842745	[DC]
chr4	147842650	147842813	chr4	147842770	147842772	[DC]
chr4	147842650	147842813	chr4	147842786	147842788	[DC]
chr4	147842650	147842813	chr4	147842811	147842813	[DC]
chr4	168731107	168731496	chr4	168731106	168731108	[DC]
chr4	168731107	168731496	chr4	168731245	168731247	[DC]
chr4	168731107	168731496	chr4	168731461	168731463	[DC]
chr4	168731107	168731496	chr4	168731494	168731496	[DC]
chr5	6772991	6773105	chr5	6772990	6772992	[DC]
chr5	6772991	6773105	chr5	6773012	6773014	[DC]
chr5	6772991	6773105	chr5	6773014	6773016	[DC]
chr5	6772991	6773105	chr5	6773056	6773058	[DC]
chr5	6772991	6773105	chr5	6773103	6773105	[DC]
chr5	135111310	135111374	chr5	135111309	135111311	[DC]
chr5	135111310	135111374	chr5	135111334	135111336	[DC]
chr5	135111310	135111374	chr5	135111350	135111352	[DC]
chr5	135111310	135111374	chr5	135111372	135111374	[DC]
chr6	42371123	42371506	chr6	42371122	42371124	[DC]
chr6	42371123	42371506	chr6	42371239	42371241	[DC]
chr6	42371123	42371506	chr6	42371497	42371499	[DC]
chr6	42371123	42371506	chr6	42371504	42371506	[DC]
chr7	75838298	75838865	chr7	75838297	75838299	[DC]
chr7	75838298	75838865	chr7	75838330	75838332	[DC]
chr7	75838298	75838865	chr7	75838432	75838434	[DC]
chr7	75838298	75838865	chr7	75838483	75838485	[DC]
chr7	75838298	75838865	chr7	75838496	75838498	[DC]
chr7	75838298	75838865	chr7	75838506	75838508	[DC]
chr7	75838298	75838865	chr7	75838674	75838676	[DC]
chr7	75838298	75838865	chr7	75838725	75838727	[DC]
chr7	75838298	75838865	chr7	75838746	75838748	[DC]
chr7	75838298	75838865	chr7	75838863	75838865	[DC]
chr9	107338195	107338563	chr9	107338194	107338196	[DC]
chr9	107338195	107338563	chr9	107338230	107338232	[DC]
chr9	107338195	107338563	chr9	107338233	107338235	[DC]
chr9	107338195	107338563	chr9	107338237	107338239	[DC]
chr9	107338195	107338563	chr9	107338319	107338321	[DC]
chr9	107338195	107338563	chr9	107338327	107338329	[DC]
chr9	107338195	107338563	chr9	107338337	107338339	[DC]
chr9	107338195	107338563	chr9	107338346	107338348	[DC]
chr9	107338195	107338563	chr9	107338371	107338373	[DC]
chr9	107338195	107338563	chr9	107338561	107338563	[DC]
chrX	19710238	19710353	chrX	19710237	19710239	[DC]
chrX	19710238	19710353	chrX	19710264	19710266	[DC]
chrX	19710238	19710353	chrX	19710272	19710274	[DC]
chrX	19710238	19710353	chrX	19710277	19710279	[DC]
chrX	19710238	19710353	chrX	19710338	19710340	[DC]
chrX	19710238	19710353	chrX	19710351	19710353	[DC]
chr1	247328406	247328793	chr1	247328405	247328407	[CD8]
chr1	247328406	247328793	chr1	247328451	247328453	[CD8]
chr1	247328406	247328793	chr1	247328561	247328563	[CD8]
chr1	247328406	247328793	chr1	247328569	247328571	[CD8]
chr1	247328406	247328793	chr1	247328775	247328777	[CD8]
chr1	247328406	247328793	chr1	247328791	247328793	[CD8]
chr10	119512053	119512468	chr10	119512052	119512054	[CD8]
chr10	119512053	119512468	chr10	119512070	119512072	[CD8]
chr10	119512053	119512468	chr10	119512118	119512120	[CD8]
chr10	119512053	119512468	chr10	119512124	119512126	[CD8]
chr10	119512053	119512468	chr10	119512128	119512130	[CD8]
chr10	119512053	119512468	chr10	119512156	119512158	[CD8]
chr10	119512053	119512468	chr10	119512159	119512161	[CD8]
chr10	119512053	119512468	chr10	119512179	119512181	[CD8]
chr10	119512053	119512468	chr10	119512190	119512192	[CD8]
chr10	119512053	119512468	chr10	119512233	119512235	[CD8]
chr10	119512053	119512468	chr10	119512235	119512237	[CD8]
chr10	119512053	119512468	chr10	119512257	119512259	[CD8]
chr10	119512053	119512468	chr10	119512327	119512329	[CD8]
chr10	119512053	119512468	chr10	119512353	119512355	[CD8]
chr10	119512053	119512468	chr10	119512371	119512373	[CD8]
chr10	119512053	119512468	chr10	119512398	119512400	[CD8]
chr10	119512053	119512468	chr10	119512425	119512427	[CD8]
chr10	119512053	119512468	chr10	119512466	119512468	[CD8]
chr11	63877909	63878091	chr11	63877908	63877910	[CD8]
chr11	63877909	63878091	chr11	63878012	63878014	[CD8]
chr11	63877909	63878091	chr11	63878084	63878086	[CD8]
chr11	63877909	63878091	chr11	63878089	63878091	[CD8]
chr11	66314534	66314997	chr11	66314533	66314535	[CD8]
chr11	66314534	66314997	chr11	66314574	66314576	[CD8]
chr11	66314534	66314997	chr11	66314578	66314580	[CD8]
chr11	66314534	66314997	chr11	66314704	66314706	[CD8]
chr11	66314534	66314997	chr11	66314719	66314721	[CD8]
chr11	66314534	66314997	chr11	66314758	66314760	[CD8]
chr11	66314534	66314997	chr11	66314847	66314849	[CD8]
chr11	66314534	66314997	chr11	66314865	66314867	[CD8]
chr11	66314534	66314997	chr11	66314892	66314894	[CD8]
chr11	66314534	66314997	chr11	66314905	66314907	[CD8]
chr11	66314534	66314997	chr11	66314942	66314944	[CD8]
chr11	66314534	66314997	chr11	66314973	66314975	[CD8]
chr11	66314534	66314997	chr11	66314995	66314997	[CD8]
chr12	10560380	10560490	chr12	10560379	10560381	[CD8]
chr12	10560380	10560490	chr12	10560408	10560410	[CD8]
chr12	10560380	10560490	chr12	10560464	10560466	[CD8]
chr12	10560380	10560490	chr12	10560466	10560468	[CD8]
chr12	10560380	10560490	chr12	10560488	10560490	[CD8]
chr16	50081601	50082080	chr16	50081600	50081602	[CD8]
chr16	50081601	50082080	chr16	50081879	50081881	[CD8]
chr16	50081601	50082080	chr16	50081884	50081886	[CD8]
chr16	50081601	50082080	chr16	50081939	50081941	[CD8]
chr16	50081601	50082080	chr16	50082058	50082060	[CD8]
chr16	50081601	50082080	chr16	50082078	50082080	[CD8]
chr17	39924125	39924187	chr17	39924124	39924126	[CD8]
chr17	39924125	39924187	chr17	39924144	39924146	[CD8]
chr17	39924125	39924187	chr17	39924159	39924161	[CD8]
chr17	39924125	39924187	chr17	39924161	39924163	[CD8]
chr17	39924125	39924187	chr17	39924178	39924180	[CD8]
chr17	39924125	39924187	chr17	39924185	39924187	[CD8]
chr19	1074092	1074166	chr19	1074091	1074093	[CD8]
chr19	1074092	1074166	chr19	1074113	1074115	[CD8]
chr19	1074092	1074166	chr19	1074116	1074118	[CD8]
chr19	1074092	1074166	chr19	1074128	1074130	[CD8]
chr19	1074092	1074166	chr19	1074141	1074143	[CD8]
chr19	1074092	1074166	chr19	1074155	1074157	[CD8]
chr19	1074092	1074166	chr19	1074164	1074166	[CD8]
chr19	45119679	45119938	chr19	45119678	45119680	[CD8]
chr19	45119679	45119938	chr19	45119859	45119861	[CD8]
chr19	45119679	45119938	chr19	45119862	45119864	[CD8]
chr19	45119679	45119938	chr19	45119898	45119900	[CD8]
chr19	45119679	45119938	chr19	45119936	45119938	[CD8]
chr21	46561542	46562063	chr21	46561541	46561543	[CD8]
chr21	46561542	46562063	chr21	46561551	46561553	[CD8]
chr21	46561542	46562063	chr21	46561558	46561560	[CD8]
chr21	46561542	46562063	chr21	46561571	46561573	[CD8]
chr21	46561542	46562063	chr21	46561576	46561578	[CD8]
chr21	46561542	46562063	chr21	46561672	46561674	[CD8]
chr21	46561542	46562063	chr21	46561763	46561765	[CD8]
chr21	46561542	46562063	chr21	46561773	46561775	[CD8]
chr21	46561542	46562063	chr21	46561821	46561823	[CD8]
chr21	46561542	46562063	chr21	46561823	46561825	[CD8]
chr21	46561542	46562063	chr21	46561837	46561839	[CD8]
chr21	46561542	46562063	chr21	46561839	46561841	[CD8]
chr21	46561542	46562063	chr21	46561869	46561871	[CD8]
chr21	46561542	46562063	chr21	46561890	46561892	[CD8]
chr21	46561542	46562063	chr21	46561910	46561912	[CD8]
chr21	46561542	46562063	chr21	46561932	46561934	[CD8]
chr21	46561542	46562063	chr21	46562061	46562063	[CD8]
chr3	58102150	58102419	chr3	58102149	58102151	[CD8]
chr3	58102150	58102419	chr3	58102222	58102224	[CD8]
chr3	58102150	58102419	chr3	58102234	58102236	[CD8]
chr3	58102150	58102419	chr3	58102254	58102256	[CD8]
chr3	58102150	58102419	chr3	58102258	58102260	[CD8]
chr3	58102150	58102419	chr3	58102264	58102266	[CD8]
chr3	58102150	58102419	chr3	58102317	58102319	[CD8]
chr3	58102150	58102419	chr3	58102417	58102419	[CD8]
chr8	127647743	127647859	chr8	127647742	127647744	[CD8]
chr8	127647743	127647859	chr8	127647791	127647793	[CD8]
chr8	127647743	127647859	chr8	127647851	127647853	[CD8]
chr8	127647743	127647859	chr8	127647853	127647855	[CD8]
chr8	127647743	127647859	chr8	127647857	127647859	[CD8]
chr9	128910812	128910972	chr9	128910811	128910813	[CD8]
chr9	128910812	128910972	chr9	128910861	128910863	[CD8]
chr9	128910812	128910972	chr9	128910873	128910875	[CD8]
chr9	128910812	128910972	chr9	128910875	128910877	[CD8]
chr9	128910812	128910972	chr9	128910887	128910889	[CD8]
chr9	128910812	128910972	chr9	128910928	128910930	[CD8]
chr9	128910812	128910972	chr9	128910949	128910951	[CD8]
chr9	128910812	128910972	chr9	128910970	128910972	[CD8]
chr10	69455031	69455119	chr10	69455030	69455032	[Mg]
chr10	69455031	69455119	chr10	69455055	69455057	[Mg]
